,cwa_determination,da_number,district,longitude,latitude,potential_wetland,county,state
11356,1,SAW-2016-00251,Wilmington,-77.66811,34.38849,0,Pender,37.0
11357,1,SAW-2016-00254,Wilmington,-79.33492,34.80147,0,Robeson,37.0
11358,1,SAW-2016-00255,Wilmington,-78.74946,34.5465,0,Bladen,37.0
11359,1,SAW-2016-00260,Wilmington,-78.0762,35.38,0,Wayne,37.0
11360,1,SAW-2016-00266,Wilmington,-78.6476,35.7691,0,Wake,37.0
11361,1,SAW-2016-00275,Wilmington,-82.18918,35.37808,0,Polk,37.0
11362,1,SAW-2016-00276,Wilmington,-82.97713,35.10801,1,Transylvania,37.0
11363,1,SAW-2016-00278,Wilmington,-82.4962,35.4248,0,Henderson,37.0
11364,1,SAW-2016-00280,Wilmington,-83.9626,34.99337,0,Clay,37.0
11365,1,SAW-2016-00283,Wilmington,-83.13564,35.28242,0,Jackson,37.0
11366,1,SAW-2016-00297,Wilmington,-83.6949,35.1806,0,Macon,37.0
11367,1,SAW-2016-00299,Wilmington,-80.09161,35.46185,0,Montgomery,37.0
11368,1,SAW-2016-00302,Wilmington,-77.45088,34.75373,0,Onslow,37.0
11369,1,SAW-2016-00303,Wilmington,-80.93213,35.43382,0,Mecklenburg,37.0
11370,1,SAW-2016-00305,Wilmington,-80.9534,35.48376,0,Lincoln,37.0
11371,1,SAW-2016-00306,Wilmington,-80.89221,35.50194,0,Mecklenburg,37.0
11372,1,SAW-2016-00307,Wilmington,-80.88021,35.50239,0,Mecklenburg,37.0
11373,1,SAW-2016-00308,Wilmington,-80.92582,35.46155,0,Mecklenburg,37.0
11374,1,SAW-2016-00309,Wilmington,-80.91001,35.65772,0,Iredell,37.0
11375,1,SAW-2016-00310,Wilmington,-80.91903,35.51421,0,Iredell,37.0
11376,1,SAW-2016-00322,Wilmington,-78.2956,35.8294,0,Wake,37.0
11377,1,SAW-2016-00330,Wilmington,-80.6081,35.43239,0,Cabarrus,37.0
11378,1,SAW-2016-00340,Wilmington,-78.8304,35.7919,0,Wake,37.0
11379,1,SAW-2016-00341,Wilmington,-77.8206,34.26122,0,New Hanover,37.0
11380,1,SAW-2016-00343,Wilmington,-81.83403,35.54557,0,Rutherford,37.0
11381,0,SAW-2016-00344,Wilmington,-77.8344,34.25131,0,New Hanover,37.0
11382,1,SAW-2016-00349,Wilmington,-80.09607,35.47839,0,Montgomery,37.0
11383,1,SAW-2016-00352,Wilmington,-80.01106,35.50239,0,Montgomery,37.0
11384,1,SAW-2016-00355,Wilmington,-77.9207,34.11017,0,New Hanover,37.0
11385,1,SAW-2016-00359,Wilmington,-77.89925,34.02326,0,New Hanover,37.0
11386,0,SAW-2016-00362,Wilmington,-77.59715,36.46932,0,Northampton,37.0
11387,1,SAW-2016-00364,Wilmington,-78.84595,35.85695,0,Wake,37.0
11388,1,SAW-2016-00368,Wilmington,-81.0234,35.074,0,Mecklenburg,37.0
11389,1,SAW-2016-00375,Wilmington,-84.0196,35.1009,0,Cherokee,37.0
11390,1,SAW-2016-00383,Wilmington,-77.4362,34.75329,0,Onslow,37.0
11391,1,SAW-2016-00385,Wilmington,-76.13374,36.35353,1,Camden,37.0
11392,1,SAW-2016-00395,Wilmington,-83.49722,35.13387,0,Macon,37.0
11393,1,SAW-2016-00398,Wilmington,-77.81475,34.31586,0,New Hanover,37.0
11394,0,SAW-2016-00399,Wilmington,-79.7075,35.17723,0,Montgomery,37.0
11395,1,SAW-2016-00400,Wilmington,-77.43996,34.78709,0,Onslow,37.0
11396,1,SAW-2016-00401,Wilmington,-78.84851,35.85919,0,Wake,37.0
11397,0,SAW-2016-00411,Wilmington,-78.92838,36.07856,1,Durham,37.0
11398,1,SAW-2016-00417,Wilmington,-82.95174,35.12768,1,Transylvania,37.0
11399,1,SAW-2016-00418,Wilmington,-82.5604,35.34449,1,Henderson,37.0
11400,1,SAW-2016-00419,Wilmington,-83.26181,35.3007,0,Jackson,37.0
11401,1,SAW-2016-00420,Wilmington,-80.75956,35.4042,0,Cabarrus,37.0
11402,1,SAW-2016-00421,Wilmington,-83.17874,35.3103,0,Jackson,37.0
11403,0,SAW-2016-00428,Wilmington,-78.97945,35.67418,1,Chatham,37.0
11404,1,SAW-2016-00433,Wilmington,-82.53279,35.55577,1,Buncombe,37.0
11405,1,SAW-2016-00440,Wilmington,-78.60724,36.28902,0,Granville,37.0
11406,1,SAW-2016-00446,Wilmington,-78.18935,35.9617,0,Franklin,37.0
11407,0,SAW-2016-00447,Wilmington,-79.1384,34.51026,0,Robeson,37.0
11408,0,SAW-2016-00459,Wilmington,-78.15968,35.72576,1,Wilson,37.0
11409,1,SAW-2016-00482,Wilmington,-80.83793,35.32071,1,Mecklenburg,37.0
11410,1,SAW-2016-00486,Wilmington,-83.18829,35.05494,0,Macon,37.0
11411,1,SAW-2016-00488,Wilmington,-82.54812,35.60573,0,Buncombe,37.0
11412,1,SAW-2016-00490,Wilmington,-78.60888,35.88082,0,Wake,37.0
11413,0,SAW-2016-00498,Wilmington,-78.15071,36.352,0,Warren,37.0
11414,0,SAW-2016-00502,Wilmington,-79.41883,35.15384,1,Moore,37.0
11415,1,SAW-2016-00504,Wilmington,-79.24681,36.21116,0,Orange,37.0
11416,1,SAW-2016-00506,Wilmington,-79.72732,36.39747,0,Rockingham,37.0
11417,0,SAW-2016-00508,Wilmington,-78.22346,34.30757,1,Columbus,37.0
11418,1,SAW-2016-00512,Wilmington,-79.07338,35.90199,0,Orange,37.0
11419,1,SAW-2016-00516,Wilmington,-78.86078,36.02805,1,Durham,37.0
11420,1,SAW-2016-00532,Wilmington,-79.2716,35.25895,0,Moore,37.0
11421,1,SAW-2016-00533,Wilmington,-79.43979,35.22946,0,Moore,37.0
11422,1,SAW-2016-00534,Wilmington,-79.95555,35.98811,0,Guilford,37.0
11423,1,SAW-2016-00537,Wilmington,-77.83936,34.23315,0,New Hanover,37.0
11424,0,SAW-2016-00549,Wilmington,-79.36821,35.34198,0,Moore,37.0
11425,0,SAW-2016-00552,Wilmington,-77.6942,34.3497,0,Pender,37.0
11426,0,SAW-2016-00553,Wilmington,-78.83383,35.35039,1,Harnett,37.0
11427,0,SAW-2016-00566,Wilmington,-79.18295,34.97861,0,Hoke,37.0
11428,1,SAW-2016-00568,Wilmington,-75.67845,35.90058,0,Dare,37.0
11429,1,SAW-2016-00572,Wilmington,-80.9408,35.5397,0,Iredell,37.0
11430,1,SAW-2016-00575,Wilmington,-82.65575,35.53418,0,Buncombe,37.0
11431,1,SAW-2016-00577,Wilmington,-82.12601,35.49136,1,Rutherford,37.0
11432,1,SAW-2016-00582,Wilmington,-82.81361,35.18641,1,Transylvania,37.0
11433,1,SAW-2016-00589,Wilmington,-78.00035,33.87976,0,Brunswick,37.0
11434,1,SAW-2016-00590,Wilmington,-75.51104,35.33579,0,Dare,37.0
11435,1,SAW-2016-00595,Wilmington,-78.88871,35.74919,0,Wake,37.0
11436,1,SAW-2016-00618,Wilmington,-79.94848,35.62917,1,Randolph,37.0
11437,1,SAW-2016-00638,Wilmington,-78.8655,34.79103,0,Bladen,37.0
11438,1,SAW-2016-00644,Wilmington,-79.62752,36.2422,0,Guilford,37.0
11439,1,SAW-2016-00646,Wilmington,-79.19382,35.99858,0,Orange,37.0
11440,0,SAW-2016-00649,Wilmington,-78.52674,35.99083,1,Wake,37.0
11441,1,SAW-2016-00666,Wilmington,-83.49947,35.13371,0,Macon,37.0
11442,1,SAW-2016-00667,Wilmington,-83.5147,35.21158,0,Macon,37.0
11443,1,SAW-2016-00692,Wilmington,-77.89996,34.02066,0,New Hanover,37.0
11444,1,SAW-2016-00693,Wilmington,-75.689,35.99949,0,Dare,37.0
11445,1,SAW-2016-00694,Wilmington,-81.73878,36.13567,0,Watauga,37.0
11446,1,SAW-2016-00702,Wilmington,-78.46756,35.94395,1,Wake,37.0
11447,0,SAW-2016-00706,Wilmington,-78.66305,35.61828,0,Wake,37.0
11448,0,SAW-2016-00709,Wilmington,-79.78572,36.2728,1,Rockingham,37.0
11449,1,SAW-2016-00714,Wilmington,-80.62988,34.93003,0,Union,37.0
11450,1,SAW-2016-00730,Wilmington,-83.34658,35.07539,0,Macon,37.0
11451,1,SAW-2016-00731,Wilmington,-83.31466,35.14937,0,Macon,37.0
11452,1,SAW-2016-00761,Wilmington,-83.20139,35.35381,0,Jackson,37.0
11453,1,SAW-2016-00770,Wilmington,-82.97861,35.51395,1,Haywood,37.0
11454,1,SAW-2016-00780,Wilmington,-77.39504,34.51253,0,Onslow,37.0
11455,1,SAW-2016-00783,Wilmington,-79.73123,34.91542,0,Richmond,37.0
11456,0,SAW-2016-00789,Wilmington,-78.60678,35.9841,1,Wake,37.0
11457,1,SAW-2016-00795,Wilmington,-80.8277,35.4783,0,Mecklenburg,37.0
11458,1,SAW-2016-00797,Wilmington,-77.42091,35.34778,0,Lenoir,37.0
11459,1,SAW-2016-00814,Wilmington,-78.95412,35.87573,1,Durham,37.0
11460,0,SAW-2016-00815,Wilmington,-78.27373,35.92594,1,Franklin,37.0
11461,0,SAW-2016-00818,Wilmington,-77.92888,34.19915,0,New Hanover,37.0
11462,0,SAW-2016-00822,Wilmington,-79.79284,36.2723,1,Rockingham,37.0
11463,1,SAW-2016-00824,Wilmington,-80.51983,35.23073,0,Cabarrus,37.0
11464,0,SAW-2016-00826,Wilmington,-78.67985,35.88214,0,Wake,37.0
11465,1,SAW-2016-00831,Wilmington,-77.07554,34.67792,0,Carteret,37.0
11466,1,SAW-2016-00836,Wilmington,-77.98147,33.85706,0,Brunswick,37.0
11467,1,SAW-2016-00851,Wilmington,-75.53739,35.25842,0,Dare,37.0
11468,0,SAW-2016-00853,Wilmington,-77.86336,34.23629,0,New Hanover,37.0
11469,1,SAW-2016-00860,Wilmington,-77.90964,34.23045,0,New Hanover,37.0
11470,1,SAW-2016-00862,Wilmington,-75.97848,35.10803,0,Hyde,37.0
11471,1,SAW-2016-00887,Wilmington,-79.47895,35.21127,0,Moore,37.0
11472,0,SAW-2016-00904,Wilmington,-79.68008,35.6905,1,Randolph,37.0
11473,1,SAW-2016-00913,Wilmington,-79.20494,35.50293,0,Lee,37.0
11474,0,SAW-2016-00914,Wilmington,-78.64846,35.86666,0,Wake,37.0
11475,1,SAW-2016-00919,Wilmington,-80.63135,35.13869,1,Union,37.0
11476,1,SAW-2016-00926,Wilmington,-80.7579,35.1174,1,Mecklenburg,37.0
11477,0,SAW-2016-00932,Wilmington,-79.66486,34.88199,0,Richmond,37.0
11478,1,SAW-2016-00934,Wilmington,-81.04296,35.05493,0,Mecklenburg,37.0
11479,1,SAW-2016-00943,Wilmington,-78.89231,35.84401,0,Wake,37.0
11480,1,SAW-2016-00963,Wilmington,-77.88841,34.05506,0,New Hanover,37.0
11481,1,SAW-2016-00969,Wilmington,-77.41392,34.49611,0,Onslow,37.0
11482,1,SAW-2016-00983,Wilmington,-80.02013,35.98613,0,Guilford,37.0
11483,0,SAW-2016-01003,Wilmington,-80.3793,34.99109,0,Union,37.0
11484,1,SAW-2016-01004,Wilmington,-75.51627,35.33715,0,Dare,37.0
11485,0,SAW-2016-01016,Wilmington,-77.24516,34.74101,0,Onslow,37.0
11486,1,SAW-2016-01030,Wilmington,-82.37584,35.38055,1,Henderson,37.0
11487,1,SAW-2016-01048,Wilmington,-75.89123,36.28942,0,Currituck,37.0
11488,1,SAW-2016-01056,Wilmington,-80.74427,35.33862,0,Mecklenburg,37.0
11489,1,SAW-2016-01065,Wilmington,-78.92247,35.71534,1,Wake,37.0
11490,1,SAW-2016-01070,Wilmington,-82.4803,35.5142,0,Buncombe,37.0
11491,1,SAW-2016-01094,Wilmington,-75.97856,35.10792,0,Hyde,37.0
11492,1,SAW-2016-01109,Wilmington,-82.12773,35.79349,0,McDowell,37.0
11493,1,SAW-2016-01111,Wilmington,-80.6482,35.2289,1,Mecklenburg,37.0
11494,0,SAW-2016-01115,Wilmington,-78.35401,34.9859,0,Sampson,37.0
11495,0,SAW-2016-01117,Wilmington,-77.09427,35.10855,0,Craven,37.0
11496,1,SAW-2016-01120,Wilmington,-81.94289,35.28265,0,Rutherford,37.0
11497,1,SAW-2016-01122,Wilmington,-78.80832,35.92285,0,Durham,37.0
11498,0,SAW-2016-01139,Wilmington,-79.93239,35.31122,0,Montgomery,37.0
11499,1,SAW-2016-01140,Wilmington,-80.12533,35.46852,0,Montgomery,37.0
11500,1,SAW-2016-01141,Wilmington,-80.09492,35.4755,0,Montgomery,37.0
11501,1,SAW-2016-01144,Wilmington,-75.468,35.56995,0,Dare,37.0
11502,1,SAW-2016-01162,Wilmington,-77.43466,34.52372,0,Onslow,37.0
11503,1,SAW-2016-01164,Wilmington,-82.20194,35.33623,1,Polk,37.0
11504,1,SAW-2016-01171,Wilmington,-82.69184,35.25019,1,Transylvania,37.0
11505,1,SAW-2016-01174,Wilmington,-82.56064,35.47343,0,Buncombe,37.0
11506,1,SAW-2016-01179,Wilmington,-82.96821,35.61994,0,Haywood,37.0
11507,0,SAW-2016-01187,Wilmington,-78.00923,34.23225,1,Brunswick,37.0
11508,1,SAW-2016-01204,Wilmington,-75.77445,35.19336,0,Hyde,37.0
11509,1,SAW-2016-01210,Wilmington,-77.48134,34.54145,0,Onslow,37.0
11510,1,SAW-2016-01216,Wilmington,-75.46879,35.57186,0,Dare,37.0
11511,1,SAW-2016-01241,Wilmington,-78.88005,34.88574,0,Cumberland,37.0
11512,1,SAW-2016-01277,Wilmington,-78.12146,33.91333,0,Brunswick,37.0
11513,1,SAW-2016-01281,Wilmington,-75.83257,36.11036,0,Currituck,37.0
11514,1,SAW-2016-01288,Wilmington,-82.55814,35.57961,0,Buncombe,37.0
11515,1,SAW-2016-01294,Wilmington,-77.88645,34.32231,0,New Hanover,37.0
11516,1,SAW-2016-01297,Wilmington,-82.56166,35.58988,0,Buncombe,37.0
11517,1,SAW-2016-01311,Wilmington,-82.56843,35.39592,0,Henderson,37.0
11518,1,SAW-2016-01316,Wilmington,-77.63044,34.40766,0,Pender,37.0
11519,1,SAW-2016-01324,Wilmington,-75.7113,36.0855,0,Dare,37.0
11520,1,SAW-2016-01327,Wilmington,-77.8047,34.22821,0,New Hanover,37.0
11521,1,SAW-2016-01328,Wilmington,-77.55437,34.44266,1,Pender,37.0
11522,0,SAW-2016-01346,Wilmington,-79.98969,34.97566,0,Anson,37.0
11523,1,SAW-2016-01358,Wilmington,-75.70441,36.07587,0,Dare,37.0
11524,1,SAW-2016-01386,Wilmington,-78.76497,35.51967,0,Harnett,37.0
11525,0,SAW-2016-01388,Wilmington,-78.56789,35.04962,0,Sampson,37.0
11526,1,SAW-2016-01404,Wilmington,-78.54603,35.82839,0,Wake,37.0
11527,1,SAW-2016-01405,Wilmington,-77.50021,35.21147,0,Jones,37.0
11528,1,SAW-2016-01408,Wilmington,-81.17757,35.77033,0,Catawba,37.0
11529,0,SAW-2016-01411,Wilmington,-77.0153,35.0494,0,Craven,37.0
11530,1,SAW-2016-01421,Wilmington,-76.8222,35.14978,1,Pamlico,37.0
11531,1,SAW-2016-01427,Wilmington,-82.7405,35.1705,0,Transylvania,37.0
11532,1,SAW-2016-01428,Wilmington,-83.10283,35.51473,0,Haywood,37.0
11533,0,SAW-2016-01447,Wilmington,-76.29838,36.26869,0,Pasquotank,37.0
11534,1,SAW-2016-01453,Wilmington,-82.47964,35.49008,0,Buncombe,37.0
11535,1,SAW-2016-01458,Wilmington,-77.34695,35.64287,0,Pitt,37.0
11536,1,SAW-2016-01471,Wilmington,-82.6248,35.6231,0,Buncombe,37.0
11537,1,SAW-2016-01476,Wilmington,-82.72484,35.91875,0,Madison,37.0
11538,1,SAW-2016-01483,Wilmington,-81.68152,36.51335,0,Ashe,37.0
11539,1,SAW-2016-01484,Wilmington,-82.32778,35.6252,0,Buncombe,37.0
11540,1,SAW-2016-01539,Wilmington,-80.7619,35.4304,0,Mecklenburg,37.0
11541,1,SAW-2016-01541,Wilmington,-80.6798,35.036,1,Union,37.0
11542,1,SAW-2016-01556,Wilmington,-75.97379,35.10989,0,Hyde,37.0
11543,1,SAW-2016-01564,Wilmington,-82.79798,35.67606,0,Buncombe,37.0
11544,1,SAW-2016-01570,Wilmington,-82.1644,36.01273,0,Mitchell,37.0
11545,1,SAW-2016-01575,Wilmington,-82.20676,35.76062,0,Yancey,37.0
11546,1,SAW-2016-01577,Wilmington,-81.76282,36.16343,0,Watauga,37.0
11547,1,SAW-2016-01579,Wilmington,-83.37462,35.1609,1,Macon,37.0
11548,1,SAW-2016-01581,Wilmington,-82.55075,35.43476,0,Henderson,37.0
11549,1,SAW-2016-01583,Wilmington,-82.53535,35.57052,0,Buncombe,37.0
11550,1,SAW-2016-01585,Wilmington,-82.46519,35.54851,0,Buncombe,37.0
11551,1,SAW-2016-01602,Wilmington,-78.91435,36.47806,1,Person,37.0
11552,1,SAW-2016-01605,Wilmington,-78.84664,35.94098,0,Durham,37.0
11553,1,SAW-2016-01633,Wilmington,-79.35183,36.13678,1,Alamance,37.0
11554,1,SAW-2016-01637,Wilmington,-80.8117,35.44,1,Mecklenburg,37.0
11555,0,SAW-2016-01659,Wilmington,-76.08894,36.44233,0,Currituck,37.0
11556,1,SAW-2016-01660,Wilmington,-75.49235,36.05406,0,,
11557,1,SAW-2016-01691,Wilmington,-77.8028,34.28533,1,New Hanover,37.0
11558,1,SAW-2016-01767,Wilmington,-80.67902,35.00624,0,Union,37.0
11559,1,SAW-2016-01776,Wilmington,-82.30693,35.62931,0,Buncombe,37.0
11560,1,SAW-2016-01777,Wilmington,-78.48893,35.56019,0,Johnston,37.0
11561,1,SAW-2016-01820,Wilmington,-78.62944,35.83353,0,Wake,37.0
11562,1,SAW-2016-01832,Wilmington,-76.8105,35.1485,0,Pamlico,37.0
11563,1,SAW-2016-01833,Wilmington,-80.90448,35.61136,0,Iredell,37.0
11564,1,SAW-2016-01854,Wilmington,-75.68518,36.04034,0,Dare,37.0
11565,1,SAW-2016-01857,Wilmington,-81.55836,35.56602,0,Burke,37.0
11566,1,SAW-2016-01860,Wilmington,-81.49226,35.19291,0,Cleveland,37.0
11567,1,SAW-2016-01864,Wilmington,-81.6721,36.1287,0,Watauga,37.0
11568,1,SAW-2016-01874,Wilmington,-82.55501,35.64091,0,Buncombe,37.0
11569,0,SAW-2016-01914,Wilmington,-75.8494,36.4511,0,Currituck,37.0
11570,1,SAW-2016-01916,Wilmington,-80.83826,35.41614,0,Mecklenburg,37.0
11571,1,SAW-2016-01930,Wilmington,-77.14653,34.69986,0,Onslow,37.0
11572,1,SAW-2016-01931,Wilmington,-78.22724,33.9155,0,Brunswick,37.0
11573,1,SAW-2016-01933,Wilmington,-77.88207,34.35386,0,New Hanover,37.0
11574,1,SAW-2016-01934,Wilmington,-78.10247,33.90999,0,Brunswick,37.0
11575,1,SAW-2016-01935,Wilmington,-78.09256,33.90744,1,Brunswick,37.0
11576,1,SAW-2016-01936,Wilmington,-78.25605,33.92046,0,Brunswick,37.0
11577,1,SAW-2016-01937,Wilmington,-78.37664,33.91994,0,Brunswick,37.0
11578,1,SAW-2016-01959,Wilmington,-77.90915,34.24792,0,New Hanover,37.0
11579,1,SAW-2016-01967,Wilmington,-78.07743,34.17502,0,Brunswick,37.0
11580,1,SAW-2016-01968,Wilmington,-77.79159,34.29697,0,New Hanover,37.0
11581,1,SAW-2016-01972,Wilmington,-78.4512,33.9071,0,Brunswick,37.0
11582,1,SAW-2016-01981,Wilmington,-78.04538,34.20394,0,Brunswick,37.0
11583,1,SAW-2016-01995,Wilmington,-77.18231,34.68367,0,Onslow,37.0
11584,1,SAW-2016-01996,Wilmington,-77.506,34.53034,0,Onslow,37.0
11585,1,SAW-2016-01999,Wilmington,-75.7237,36.0696,0,Dare,37.0
11586,1,SAW-2016-02003,Wilmington,-76.5278,36.10766,0,Perquimans,37.0
11587,1,SAW-2016-02008,Wilmington,-77.8871,34.3451,0,New Hanover,37.0
11588,1,SAW-2016-02009,Wilmington,-78.1548,34.1724,1,Brunswick,37.0
11589,1,SAW-2016-02014,Wilmington,-80.6028,35.1876,0,Mecklenburg,37.0
11590,1,SAW-2016-02023,Wilmington,-79.34813,36.0731,0,Alamance,37.0
11591,1,SAW-2016-02030,Wilmington,-77.43545,35.6358,1,Pitt,37.0
11592,1,SAW-2016-02035,Wilmington,-78.48678,33.92115,0,Brunswick,37.0
11593,1,SAW-2016-02041,Wilmington,-80.79886,36.49724,0,Surry,37.0
11594,1,SAW-2016-02059,Wilmington,-82.5317,35.58553,0,Buncombe,37.0
11595,1,SAW-2016-02079,Wilmington,-80.39351,35.20327,0,Stanly,37.0
11596,1,SAW-2016-02082,Wilmington,-81.65003,36.20523,0,Watauga,37.0
11597,1,SAW-2016-02090,Wilmington,-80.98561,35.09787,1,Mecklenburg,37.0
11598,0,SAW-2016-02123,Wilmington,-76.01118,36.40128,0,Currituck,37.0
11599,1,SAW-2016-02127,Wilmington,-78.62446,35.83408,1,Wake,37.0
11600,0,SAW-2016-02130,Wilmington,-80.79847,35.33652,1,Mecklenburg,37.0
11601,1,SAW-2016-02133,Wilmington,-80.40009,35.69111,0,Rowan,37.0
11602,1,SAW-2016-02144,Wilmington,-76.75304,34.69973,1,Carteret,37.0
11603,1,SAW-2016-02174,Wilmington,-79.34494,36.04212,0,Alamance,37.0
11604,0,SAW-2016-02179,Wilmington,-78.71818,35.62421,0,Wake,37.0
11605,1,SAW-2016-02190,Wilmington,-79.3409,36.13602,0,Alamance,37.0
11606,1,SAW-2016-02245,Wilmington,-78.10256,33.95861,0,Brunswick,37.0
11607,0,SAW-2016-02247,Wilmington,-78.1141,33.94704,0,Brunswick,37.0
11608,1,SAW-2016-02259,Wilmington,-80.60275,35.28678,1,Cabarrus,37.0
11609,0,SAW-2016-02264,Wilmington,-80.03549,36.01962,1,Guilford,37.0
11610,1,SAW-2016-02277,Wilmington,-78.08545,33.94693,0,Brunswick,37.0
11611,1,SAW-2016-02289,Wilmington,-79.87885,34.86635,0,Richmond,37.0
11612,0,SAW-2016-02298,Wilmington,-78.82179,35.57149,1,Wake,37.0
11613,0,SAW-2016-02302,Wilmington,-78.54863,35.77667,0,Wake,37.0
11614,1,SAW-2016-02304,Wilmington,-78.57229,35.68047,0,Wake,37.0
11615,1,SAW-2016-02305,Wilmington,-78.92007,35.77986,1,Wake,37.0
11616,0,SAW-2016-02306,Wilmington,-78.66173,35.77433,0,Wake,37.0
11617,1,SAW-2016-02311,Wilmington,-76.14641,36.46931,0,Currituck,37.0
11618,1,SAW-2016-02313,Wilmington,-77.48034,34.77355,0,Onslow,37.0
11619,1,SAW-2016-02314,Wilmington,-78.02182,33.91635,0,Brunswick,37.0
11620,1,SAW-2016-02315,Wilmington,-77.49883,34.53867,0,Onslow,37.0
11621,1,SAW-2016-02338,Wilmington,-77.76157,36.01654,1,Edgecombe,37.0
11622,0,SAW-2016-02344,Wilmington,-78.41077,34.7052,1,Bladen,37.0
11623,1,SAW-2016-02368,Wilmington,-76.01573,36.16122,0,Camden,37.0
11624,1,SAW-2016-02383,Wilmington,-78.80361,35.81556,0,Wake,37.0
11625,1,SAW-2016-02386,Wilmington,-78.23062,33.92975,0,Brunswick,37.0
11626,1,SAW-2016-02403,Wilmington,-77.14856,34.70275,0,Onslow,37.0
11627,1,SAW-2016-02404,Wilmington,-79.10468,35.04196,0,Hoke,37.0
11628,1,SAW-2016-02405,Wilmington,-78.83638,35.87048,1,Durham,37.0
11629,1,SAW-2016-02411,Wilmington,-76.5998,36.28263,0,Chowan,37.0
11630,1,SAW-2016-02429,Wilmington,-77.18723,34.66686,0,Onslow,37.0
11631,1,SAW-2016-02430,Wilmington,-77.49128,34.45896,0,Onslow,37.0
11632,0,SAW-2016-02454,Wilmington,-76.23099,36.5101,0,Currituck,37.0
11633,1,SAW-2016-02463,Wilmington,-77.786,34.254,0,New Hanover,37.0
11634,1,SAW-2016-02475,Wilmington,-80.90164,35.24453,0,Mecklenburg,37.0
11635,1,SAW-2016-02479,Wilmington,-75.73377,36.07031,0,Dare,37.0
11636,1,SAW-2016-02481,Wilmington,-80.9049,35.3876,1,Mecklenburg,37.0
11637,1,SAW-2016-02493,Wilmington,-77.41458,34.49582,0,Onslow,37.0
11638,1,SAW-2016-02501,Wilmington,-77.106,34.72722,0,Carteret,37.0
11639,1,SAW-2016-02529,Wilmington,-78.93724,35.88853,1,Durham,37.0
11640,1,SAW-2016-02536,Wilmington,-78.75758,35.92854,0,Durham,37.0
11641,1,SAW-2016-02541,Wilmington,-79.50961,36.28148,0,Caswell,37.0
11642,1,SAW-2016-02543,Wilmington,-78.868,35.86305,0,Wake,37.0
11643,1,SAW-2017-00041,Wilmington,-75.73789,36.10167,0,Dare,37.0
11644,1,SAW-2017-00057,Wilmington,-78.84341,35.91907,1,Durham,37.0
11645,1,SAW-2017-00063,Wilmington,-77.68661,35.24904,0,Lenoir,37.0
11646,1,SAW-2017-00073,Wilmington,-79.37925,36.07908,0,Alamance,37.0
11647,0,SAW-2017-00074,Wilmington,-79.36896,36.00936,1,Alamance,37.0
11648,1,SAW-2017-00101,Wilmington,-79.91451,36.10837,1,Guilford,37.0
11649,1,SAW-2017-00103,Wilmington,-79.91121,36.12099,0,Guilford,37.0
11650,0,SAW-2017-00135,Wilmington,-78.9577,36.46423,1,Person,37.0
11651,1,SAW-2017-00168,Wilmington,-76.56358,34.72494,0,Carteret,37.0
11652,0,SAW-2017-00203,Wilmington,-77.8159,34.2766,1,New Hanover,37.0
11653,1,SAW-2017-00204,Wilmington,-77.8445,34.211,0,New Hanover,37.0
11654,1,SAW-2017-00206,Wilmington,-77.8712,34.2076,1,New Hanover,37.0
11655,1,SAW-2017-00208,Wilmington,-77.8863,34.224,0,New Hanover,37.0
11656,1,SAW-2017-00212,Wilmington,-77.8922,34.0463,0,New Hanover,37.0
11657,1,SAW-2017-00213,Wilmington,-77.92855,34.17334,0,New Hanover,37.0
11658,1,SAW-2017-00214,Wilmington,-77.888,34.2733,0,New Hanover,37.0
11659,1,SAW-2017-00215,Wilmington,-77.69433,34.38639,0,Pender,37.0
11660,1,SAW-2017-00223,Wilmington,-79.11483,35.85034,1,Chatham,37.0
11661,0,SAW-2017-00239,Wilmington,-80.94138,35.23646,0,Mecklenburg,37.0
11662,1,SAW-2017-00279,Wilmington,-78.24114,34.32491,0,Columbus,37.0
11663,0,SAW-2017-00283,Wilmington,-79.22371,34.50032,0,Robeson,37.0
11664,0,SAW-2017-00284,Wilmington,-78.38466,33.97553,0,Brunswick,37.0
11665,0,SAW-2017-00318,Wilmington,-78.70247,35.66066,1,Wake,37.0
11666,1,SAW-2017-00331,Wilmington,-76.74093,34.72695,0,Carteret,37.0
11667,1,SAW-2017-00333,Wilmington,-75.70645,36.07943,0,Dare,37.0
11668,1,SAW-2017-00340,Wilmington,-75.73094,36.10766,0,Dare,37.0
11669,1,SAW-2017-00352,Wilmington,-75.809,36.079,0,Currituck,37.0
11670,1,SAW-2017-00359,Wilmington,-78.53543,35.96906,0,Wake,37.0
11671,1,SAW-2017-00362,Wilmington,-75.46602,35.604,0,Dare,37.0
11672,0,SAW-2017-00363,Wilmington,-78.81539,35.5793,0,Wake,37.0
11673,0,SAW-2017-00374,Wilmington,-79.99294,36.10098,1,Guilford,37.0
11674,1,SAW-2017-00383,Wilmington,-79.04387,35.38439,0,Harnett,37.0
11675,1,SAW-2017-00397,Wilmington,-75.68263,36.01398,0,Dare,37.0
11676,1,SAW-2017-00401,Wilmington,-75.53217,35.26995,0,Dare,37.0
11677,0,SAW-2017-00410,Wilmington,-79.71685,35.86286,1,Randolph,37.0
11678,1,SAW-2017-00514,Wilmington,-78.01584,34.43985,0,Pender,37.0
11679,1,SAW-2017-00531,Wilmington,-78.76283,35.57708,0,Wake,37.0
