,index,jurisdiction_type,da_number,district,project_name,longitude,latitude,date_issued_or_denied,rha_determination,cwa_determination,rha1,rha2,cwa1,cwa2,cwa3,cwa4,cwa5,cwa6,cwa7,cwa8,cwa9,potential_wetland
2207,9355,RAPANOS,SAC-2018-00464,Charleston,ASD Pond Parcels ,-79.80891,32.843,5/18/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2208,11042,RAPANOS,SAW-2015-00927,Wilmington,"Johnson, Larry/Siler City 1 Farm",-79.47713,35.75298,10/27/2015,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2209,8988,RAPANOS,SAC-2017-00845,Charleston,Huntington Beach State Park Beach Access,-79.06940999999999,33.499190000000006,7/21/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2210,10989,RAPANOS,SAW-2014-01806,Wilmington,St Pauls Solar Site 1_Julian Bunn_John Bunn_Thomas Bunn,-78.98212,34.77075,9/12/2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2211,8789,RAPANOS,SAC-2016-01674,Charleston,Wade Hampton Boulevard Site,-82.2471,34.946870000000004,11/18/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,11219,RAPANOS,SAW-2015-02414,Wilmington,USMC / Camp Lejeune / Southwest Creek Power Line Relocation / Duke Energy ,-77.4612,34.702529999999996,11/17/2015,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2213,10943,RAPANOS,SAW-2012-01006,Wilmington,JACOBS LANDING STREAM RESTORATION PROJECT,-80.64885,35.55546,4/4/2018,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2214,8150,RAPANOS,SAC-2007-00145,Charleston,DOAR ROAD TRACT,-79.60323000000001,33.01423,1/8/2016,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2215,9230,RAPANOS,SAC-2017-01938,Charleston,Oliver Clean Burn Project Site,-80.76803000000001,32.46535,5/8/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2216,9393,RAPANOS,SAC-2018-00598,Charleston,617 Ashdale Drive,-80.61861,32.44928,9/7/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2217,8709,RAPANOS,SAC-2016-01334,Charleston,Berkshire Village,-78.88835999999999,33.744890000000005,1/5/2017,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2218,9437,RAPANOS,SAC-2018-00804,Charleston,Carolina Forest Towne Centre Lot 2 - Phase 1,-78.85655,33.76133,7/18/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,8209,RAPANOS,SAC-2010-00743-4JY,Charleston,Trico Well Site 22,-79.26354,34.353840000000005,1/7/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,11603,RAPANOS,SAW-2016-02174,Wilmington,1587 North Jim Minor Road / City of Graham / Alamance County / municipal,-79.34494000000001,36.042120000000004,5/1/2018,0,1,0,0,0,0,1,0,1,1,0,0,0,0
2221,8368,RAPANOS,SAC-2015-01052-4E,Charleston,"Yengel, Ginger / Yengel Tract",-79.98788,34.334920000000004,12/16/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2222,8506,RAPANOS,SAC-2016-00114,Charleston,Carolina Chips,-80.42924000000001,33.293859999999995,6/23/2016,0,1,0,0,0,0,0,0,1,1,0,0,0,1
2223,9766,RAPANOS,SAC-2019-00495,Charleston,11-Acre Irmo Site,-81.25525999999999,34.137229999999995,2/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,11058,RAPANOS,SAW-2015-01292,Wilmington,NCDOT / P4405K / Byrdsville Road / Orange County,-79.07460999999999,36.04632,12/10/2015,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2225,10876,RAPANOS,SAW-2008-01072,Wilmington,Ascension Evangelical Lutheran Church,-77.43661999999999,34.79598,11/30/2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2226,8725,RAPANOS,SAC-2016-01391,Charleston,Trico Tract A,-78.99301,33.65623,10/26/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2227,9667,RAPANOS,SAC-2018-01887,Charleston,Old Pireway Road Site,-79.00625,33.85283,3/20/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2228,8411,RAPANOS,SAC-2015-01247,Charleston,Compton Tract,-81.19207,34.04009,9/20/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2229,9677,RAPANOS,SAC-2018-01941,Charleston,1315 Malloy,-79.74846,34.20944,4/2/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,11800,RAPANOS,SAW-2017-02065,Wilmington,Raleigh-Durham Airport Authority / Corporate GA Project / Wake County / RDU Airport NC,-78.77209,35.89297,2/13/2019,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2231,8198,RAPANOS,SAC-2009-01327,Charleston,HUNTING ISLAND PLANTAITON,-80.85167,32.23472,1/25/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,9802,RAPANOS,SAC-2019-00643,Charleston,St Philips Island,-80.59443,32.28033,8/20/2019,1,1,1,0,1,0,0,0,0,0,0,0,0,1
2233,8501,RAPANOS,SAC-2016-00093,Charleston,Robert Rogers Jr / Rogers-Dorchester,-80.05467,32.8684,12/8/2016,1,1,1,0,1,1,0,0,0,0,0,0,0,0
2234,8177,RAPANOS,SAC-2008-01463,Charleston,Bull Street Campus,-81.0301,34.01899,12/11/2015,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2235,9970,RAPANOS,SAC-2019-01478,Charleston,Sharon Solar,-82.42151,34.1469,5/4/2020,0,1,0,0,0,0,1,0,1,1,0,1,0,0
2236,8230,RAPANOS,SAC-2011-00836,Charleston,Mill Street Mixed Use Project fka Tammie Cobia-Valazquez / Mill and Scott Street,-79.87774,32.79247,6/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,8380,RAPANOS,SAC-2015-01106,Charleston,Vulcan Lexington Quarry,-81.4655,33.9494,4/27/2017,0,1,0,0,0,0,1,0,1,1,0,0,0,0
2238,9144,RAPANOS,SAC-2017-01636,Charleston,Sandblasters Inc. Tract,-80.06405,32.76981,5/3/2018,1,1,1,0,1,1,0,0,0,0,0,0,0,0
2239,9768,RAPANOS,SAC-2019-00503,Charleston,Richburg Mobile Home Replacement,-78.97180999999999,34.10328,4/9/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,8685,RAPANOS,SAC-2016-01195,Charleston,Old Damn Road Tract,-80.42145,33.06588,1/12/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2241,10937,RAPANOS,SAW-2012-00566,Wilmington,Hollingsworth Commercial Property/17th Street Extension/JD,-77.89601,34.17597,4/9/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,8623,RAPANOS,SAC-2016-00812,Charleston,CSA / Sis Oaks Park & Six Oaks Cemetery,-80.78855,32.14581,5/5/2017,0,1,0,0,1,1,1,0,0,0,0,0,0,1
2243,10028,RAPANOS,SAC-2019-01892,Charleston,CDP Sumter 2,-80.31335,33.86337,2/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,11676,RAPANOS,SAW-2017-00401,Wilmington,Katherine Miller/Dare,-75.53217,35.26995,4/26/2017,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2245,10823,RAPANOS,SAW-2005-01187,Wilmington,JOHN PARKER/ S TOPSAIL BEACH,-77.61399999999999,34.378,1/9/2018,1,1,1,1,1,1,0,0,0,0,0,0,0,0
2246,11357,RAPANOS,SAW-2016-00254,Wilmington,2600 McGirt Road/William P Floyd/Solar Farm Additional Area,-79.33492,34.80147,2/8/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2247,8529,RAPANOS,SAC-2016-00270,Charleston,East Cooper Community Hospital / Hospital Drive Tract,-79.8505,32.81742,4/11/2016,1,1,1,0,1,1,0,0,0,0,0,0,0,0
2248,8570,RAPANOS,SAC-2016-00550,Charleston,Belfair Plantation - Golf Course Pond #7,-80.85855,32.2699,6/3/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2249,9891,RAPANOS,SAC-2019-01088,Charleston,Lowcountry Habitat for Humanity_3004 Hodge Dr,-80.73852,32.454229999999995,8/7/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,9543,RAPANOS,SAC-2018-01257,Charleston,Salisbury Tracts,-80.18966999999999,33.04331,2/25/2019,1,1,0,0,0,0,1,0,1,1,0,0,0,1
2251,9092,RAPANOS,SAC-2017-01391,Charleston,Jim Moody Tract,-79.04,33.559,10/29/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,11296,RAPANOS,SAW-2015-02674,Wilmington,St James-Players Club-Lot 1/JD,-78.08253,33.94235,5/2/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,9236,RAPANOS,SAC-2017-01957,Charleston,IS76,-81.16858,34.68502,4/20/2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2254,11344,RAPANOS,SAW-2016-00177,Wilmington,Wilson stream restoration ,-82.6846,35.57292,5/17/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2255,8866,RAPANOS,SAC-2017-00141,Charleston,SCE&G MPWW North OP Site,-79.7544,32.8855,12/4/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,11309,RAPANOS,SAW-2016-00036,Wilmington,Wayne Moss Property UA 2015 ,-83.1837,35.1901,7/15/2016,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2257,8846,RAPANOS,SAC-2017-00108,Charleston,Cudd Property Pond,-81.63198,34.764540000000004,6/1/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2258,9250,RAPANOS,SAC-2018-00021,Charleston,Double Crown Solar,-81.6637,35.1427,3/22/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,8481,RAPANOS,SAC-2016-00016,Charleston,KELLER S. BARTON,-79.99576,32.764109999999995,1/26/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,8310,RAPANOS,SAC-2015-00432,Charleston,Southern Portion of Tyger River Industrial Park,-82.0349,34.86645,4/12/2016,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2261,11620,RAPANOS,SAW-2016-02315,Wilmington,South State Development,-77.49883,34.53867,3/21/2017,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2262,9865,RAPANOS,SAC-2019-00984,Charleston,Rogers TMS 559.4-1-15 Part Lot 16,-82.22553,34.7821,9/26/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,8855,RAPANOS,SAC-2017-00120,Charleston,Phase XV Water Line EXT- Hillsdale Dr,-79.22444,34.3192,5/12/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2264,8403,RAPANOS,SAC-2015-01208,Charleston,Innovative Solar Site #96,-81.11708,33.08777,4/11/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2265,11823,RAPANOS,SAW-2017-02394,Wilmington,"Lots 18 and 19 Polly Gulley Court, St. James",-78.105,33.93414,5/24/2018,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2266,9609,RAPANOS,SAC-2018-01617,Charleston,Point Farm Waterfowl Impoundment,-80.22321,32.63837,11/21/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2267,8522,RAPANOS,SAC-2016-00240,Charleston,Ladson Lot 1A/1B Tract,-80.11239,32.98803,4/6/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2268,9073,RAPANOS,SAC-2017-01314,Charleston,Main Road Firetower Tract,-80.10332,32.73108,2/6/2018,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2269,9406,RAPANOS,SAC-2018-00639,Charleston,Trace Drive Lots,-78.89832,33.75632,7/23/2018,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2270,10968,RAPANOS,SAW-2014-01043,Wilmington,"Mida Medici Group Holdings, Inc., 0 Macalyson Court",-78.80194,35.73362,10/30/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,11755,RAPANOS,SAW-2017-01502,Wilmington,1664 and 1668 Tall Mast Ct,-77.87413000000001,34.12175,7/25/2017,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2272,11705,RAPANOS,SAW-2017-00793,Wilmington,Tallman Heirs,-77.4011,34.77924,5/22/2017,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2273,9401,RAPANOS,SAC-2018-00629,Charleston,ATOOD 2,-81.80677,35.031620000000004,5/17/2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2274,9373,RAPANOS,SAC-2018-00518,Charleston,Best Western,-78.79731,33.77585,4/25/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,11138,RAPANOS,SAW-2015-02031,Wilmington,6411 GREENVILLE LOOP RD/HUTH,-77.8393,34.2002,11/2/2015,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2276,9866,RAPANOS,SAC-2019-01000,Charleston,CDP Johnsonville,-79.45397,33.88321,7/24/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,9417,RAPANOS,SAC-2018-00693,Charleston,City of Sumter 32B Reese St,-80.37006,33.94148,6/26/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,9994,RAPANOS,SAC-2019-01640,Charleston,City of Hartsville Southpark Sewer Improvements - 1,-80.07288,34.36257,12/10/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,8853,RAPANOS,SAC-2017-00117,Charleston,Phase XV Water Line EXT- Lewis Place,-79.15045,34.33641,5/8/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,8528,RAPANOS,SAC-2016-00262-3JY,Charleston,11th Ave Lot 3 / Serrell,-78.6643,33.830859999999994,3/22/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2281,9280,RAPANOS,SAC-2018-00169,Charleston,Woodlyn Meadow Common Area,-78.6975,33.8669,4/24/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2282,10089,RAPANOS,SAC-2020-00404,Charleston,Project #1 Area,-79.76505999999999,32.800670000000004,4/15/2020,1,1,1,0,1,0,0,0,0,0,0,0,0,1
2283,8963,RAPANOS,SAC-2017-00739,Charleston,Stargazer Tract,-79.40061,34.005179999999996,12/20/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2284,11589,RAPANOS,SAW-2016-02014,Wilmington,Town of Mint Hill/Mint Hill Athletic Park,-80.6028,35.1876,5/19/2017,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2285,8238,RAPANOS,SAC-2012-00156,Charleston,The Beach Company / St Marys Field /Sgt Jasper,-79.94481,32.77558,4/17/2018,1,1,1,0,1,0,0,0,0,0,0,0,0,0
2286,9263,RAPANOS,SAC-2018-00094,Charleston,Moses Johnson / The Village ,-78.73833,33.93486,5/16/2018,0,1,0,0,0,0,1,0,1,1,0,1,0,1
2287,11395,RAPANOS,SAW-2016-00400,Wilmington,108 Bellechasse Way,-77.43996,34.78709,4/22/2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2288,8670,RAPANOS,SAC-2016-01069,Charleston,The Lakes Tract,-79.02681,33.61717,10/18/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2289,9540,RAPANOS,SAC-2018-01235,Charleston,Raymond Singletary Tract,-78.61766999999999,33.89532,7/15/2019,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2290,11000,RAPANOS,SAW-2014-02128,Wilmington,"Wake Tech Community College, Main Campus",-78.70358,35.650209999999994,10/19/2015,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2291,11401,RAPANOS,SAW-2016-00420,Wilmington,"Skybrook Apartments II, LLC, Skybrook Apartments",-80.75956,35.4042,4/25/2016,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2292,9811,RAPANOS,SAC-2019-00692,Charleston,Mary Smith Single-Family Reconstruction,-79.3809,34.41621,5/6/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,9080,RAPANOS,SAC-2017-01337,Charleston,Market at Ponds Site 1,-80.24871,32.973659999999995,3/12/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,10914,RAPANOS,SAW-2010-01739,Wilmington,75 Associates Tract/Donna Cote/jurisdictional determination,-78.161,34.28709,5/25/2016,0,1,0,0,0,0,1,0,1,1,0,0,1,1
2295,11605,RAPANOS,SAW-2016-02190,Wilmington,Bedford Hills / NC 49  and Mebane Rogers Road / Green Level / Alamance County / residential,-79.3409,36.13602,5/17/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2296,9805,RAPANOS,SAC-2019-00659,Charleston,309 Front Street,-79.88395,34.701159999999994,5/2/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,11538,RAPANOS,SAW-2016-01483,Wilmington,Van Arnold Stream Restoration,-81.68151999999999,36.51335,9/7/2016,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2298,8218,RAPANOS,SAC-2010-01329,Charleston,Solomon Dental Site,-80.24098000000001,33.022220000000004,1/19/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2299,9378,RAPANOS,SAC-2018-00542,Charleston,Palm Lakes Tract,-78.69859,33.86468,5/17/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,11032,RAPANOS,SAW-2015-00762,Wilmington,"1613 Leland School Road, Leland",-78.04889,34.2567,10/22/2015,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2301,11523,RAPANOS,SAW-2016-01358,Wilmington,Brian Depedro/Dare/PreAp,-75.70441,36.07587,8/5/2016,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2302,9209,RAPANOS,SAC-2017-01874,Charleston,Highway 544 Strickland Tract,-79.02056,33.74803,2/8/2018,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2303,8586,RAPANOS,SAC-2016-00645,Charleston,"JD-Gladstone Development, LLC. / Arbor Glen Phase II",-78.70679,33.950790000000005,7/12/2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2304,11884,RAPANOS,SAW-2018-00426,Wilmington,"Brunswick Storage Tract; Near intersection of McLamb Court & Ocean Highway, Ocean",-78.45936999999999,33.95032,6/25/2018,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2305,9846,RAPANOS,SAC-2019-00904,Charleston,B&C South Beach project site,-78.92115,33.66023,1/27/2020,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2306,11302,RAPANOS,SAW-2016-00022,Wilmington,Rogers Road site / Forks of Alamance / Rogers Road / Mebane / Alamance County / residential,-79.40919,36.02335,1/6/2016,1,1,0,1,1,1,1,0,0,0,0,0,0,0
2307,11728,RAPANOS,SAW-2017-01094,Wilmington,Sampson County Industrial Park_Jimmy Hall_Triangle East Timber Company Inc,-78.59535,34.99603,7/5/2018,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2308,8591,RAPANOS,SAC-2016-00667,Charleston,JD-Trinity Church of Myrtle Beach,-78.88998000000001,33.76246,10/13/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2309,9776,RAPANOS,SAC-2019-00532,Charleston,6589 N Hwy 17 Tract,-79.64378,32.99781,9/26/2019,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2310,11149,RAPANOS,SAW-2015-02083,Wilmington,Vulcan Materials Company Rockingham Quarry,-79.81123000000001,34.93302,2/23/2016,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2311,8369,RAPANOS,SAC-2015-01054,Charleston,Springfield Solar,-81.29766,33.492709999999995,12/9/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2312,8911,RAPANOS,SAC-2017-00409,Charleston,Project Piller-Proposed Rail Spur Site,-80.84671,33.44872,7/24/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2313,11131,RAPANOS,SAW-2015-01991,Wilmington,"Cypress Creek Renewables, LLC / Honeycutt Solar Site / Johnston County, NC",-78.62894,35.52659,7/5/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2314,9466,RAPANOS,SAC-2018-00911,Charleston,Palmetto Gun Club Tract,-80.2802,32.925909999999995,3/28/2019,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2315,9581,RAPANOS,SAC-2018-01414,Charleston,Roundtree Circle Pump Station Upgrade,-81.20201,34.72035,10/10/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,8269,RAPANOS,SAC-2014-00497,Charleston,Central Carolina Technical College,-80.5853,34.21914,12/16/2015,0,1,0,0,0,0,1,0,1,1,0,0,0,1
2317,9056,RAPANOS,SAC-2017-01188,Charleston,Project Peach,-81.69785999999999,35.09977,10/31/2019,0,1,0,0,0,0,1,0,1,1,0,1,0,0
2318,11059,RAPANOS,SAW-2015-01307,Wilmington,4808 Scarborough Oak Trail/Driveway/Wake Forest/Wake County,-78.43793000000001,35.91105,3/1/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,9353,RAPANOS,SAC-2018-00451,Charleston,Sandridge Tract,-80.79842,32.76782,8/23/2018,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2320,11185,RAPANOS,SAW-2015-02273,Wilmington,Howell Tract/subdivision/1401 David Dr./Apex/Wake County,-78.84456,35.7656,11/2/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2321,11857,RAPANOS,SAW-2018-00097,Wilmington,Glenfield Circle Tract-Southport,-78.03594,33.95353,1/30/2018,1,1,1,0,1,1,0,0,0,0,0,0,0,0
2322,9827,RAPANOS,SAC-2019-00799,Charleston,1215 Rainbow Drive,-78.9338,33.0193,5/1/2019,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2323,9963,RAPANOS,SAC-2019-01443,Charleston,Town of Lexington Pump Station - Pump #5,-81.14783,33.9879,3/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,11128,RAPANOS,SAW-2015-01968,Wilmington,Little Fisher - Laurel Springs,-80.73759,36.47704,10/23/2015,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2325,9427,RAPANOS,SAC-2018-00764,Charleston,JD - Northeast SC Veterans Home FAI-45-008,-79.74793000000001,34.18023,7/30/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,11491,RAPANOS,SAW-2016-01094,Wilmington,Jemison/Ocracoke/preApp,-75.97856,35.10792,9/21/2016,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2327,9020,RAPANOS,SAC-2017-00987,Charleston,Coastal Education Foundation,-79.04179,33.87936,8/31/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,8776,RAPANOS,SAC-2016-01629,Charleston,MPW Pump Station 63 Conversion,-79.898,32.8062,12/21/2016,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2329,10128,RAPANOS,SAC-2020-00783,Charleston,Chapin Water Main Improvement Project New Alignment - Project Area 2,-81.33324,34.165259999999996,6/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,11626,RAPANOS,SAW-2016-02403,Wilmington,Shoreline Investors - 1116 W Corbett Ave Kings Express Car Wash,-77.14856,34.70275,12/12/2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2331,8204,RAPANOS,SAC-2010-00639,Charleston,"Waccamaw Neck Tract ""D""",-79.13548,33.45642,7/12/2018,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2332,9882,RAPANOS,SAC-2019-01052,Charleston,Collins Jollie Holdings LLC JD,-79.0029,33.9008,11/1/2019,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2333,8592,RAPANOS,SAC-2016-00671,Charleston,Greater Zion AME Church,-79.73472,32.89743,2/6/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2334,8418,RAPANOS,SAC-2015-01263-3JY,Charleston,"Pine Street Property / Kelly, Gaylord ",-79.06056,33.84557,2/2/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,8778,RAPANOS,SAC-2016-01638,Charleston,Building,-81.00737,34.12305,10/28/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2336,8363,RAPANOS,SAC-2015-01000,Charleston,GREEN ROAD,-82.1622,34.90336,4/4/2016,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2337,10059,RAPANOS,SAC-2020-00112,Charleston,Wendover Pecan Street Tract JD,-78.6745,33.8705,5/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2338,11599,RAPANOS,SAW-2016-02127,Wilmington,RTP Airport   8890 Westgate Park Drive / 801 and 901 St. Albans Drive / Wake County / Raleigh,-78.62446,35.83408,3/15/2017,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2339,11142,RAPANOS,SAW-2015-02043,Wilmington,"Franklin Solar, LLC/25 Peach Orchard Rd./Franklinton/Franklin County",-78.35417,36.08011,3/30/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,8637,RAPANOS,SAC-2016-00877,Charleston,Hawthorne Drive Tract,-80.0166,32.9057,10/31/2016,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2341,9507,RAPANOS,SAC-2018-01094,Charleston,18-Acre Pickering Drive Tract,-79.03699999999999,33.59,9/10/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2342,11615,RAPANOS,SAW-2016-02305,Wilmington,White Oak Townhomes/White Oak Church Road/Cary/Wake County ,-78.92007,35.77986,3/30/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2343,9127,RAPANOS,SAC-2017-01525,Charleston,James Island Bus Lot Site 2,-79.97619,32.70593,5/18/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,10121,RAPANOS,SAC-2020-00615,Charleston,Waterbridge Tract 151,-78.9007,33.77511,6/9/2020,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2345,8763,RAPANOS,SAC-2016-01585,Charleston,Lots 3A & 3C,-79.9593,32.70308,11/16/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,10037,RAPANOS,SAC-2019-01982,Charleston,Foxbank Tract T,-80.03818000000001,33.0918,6/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2347,10069,RAPANOS,SAC-2020-00153,Charleston,"Peacock Ave, from Martha Dr to Louise Dr",-80.00107,32.85931,6/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,8981,RAPANOS,SAC-2017-00814,Charleston,Old Towne Creek County Park,-79.99276,32.80584,11/15/2017,1,1,1,0,1,1,0,0,0,0,0,0,0,1
2349,9986,RAPANOS,SAC-2019-01579,Charleston,CDP Lancaster 2,-80.79064,34.7765,12/9/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,9578,RAPANOS,SAC-2018-01394,Charleston,Boone Hill Property,-80.21923000000001,32.99671,1/7/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,8795,RAPANOS,SAC-2016-01696,Charleston,Captain Sams Spit JD,-80.14095999999999,32.58036,8/31/2017,1,1,1,0,1,0,0,0,0,0,0,0,0,0
2352,8915,RAPANOS,SAC-2017-00424,Charleston,Myers Road Borrow Pit,-80.86327,33.83933,6/5/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,9297,RAPANOS,SAC-2018-00224,Charleston,U.S. Highway 176 Mega Site AJD,-81.01545,33.83132,8/31/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2354,8346,RAPANOS,SAC-2015-00868-4S,Charleston,Project 96 - TMS# 252-000-5029,-80.31028,33.86727,12/17/2018,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2355,8309,RAPANOS,SAC-2015-00364-3JY,Charleston,Island Club near Sun Colony ,-78.69228000000001,33.9036,10/28/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
