,Unnamed: 0,Unnamed: 0.1,jurisdiction_type,da_number,district,project_name,longitude,latitude,date_issued_or_denied,rha_determination,cwa_determination,rha1,rha2,cwa1,cwa2,cwa3,cwa4,cwa5,cwa6,cwa7,cwa8,cwa9,potential_wetland,index,Index,mukey,hydclprs,aws025wta,drclassdcd,nhd_vars_wb,nhd_vars_fl,fl_comids,fl_ftype,fl_gnis_count,fl_length,fl_comid_list,fl_areasqkm,fl_totdasqkm,fl_flow_type
1890,1890,1890,RAPANOS,LRN-2019-00729,Nashville,"JRL Coal, KDNR 848-5587, AM-03",-83.24643,36.81612,08/30/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1891,1891,552122.0,0.0,3.3,Well drained,"([], '', 0, 0, 0)","([10188916, 10188894, 10189920, 10189924, 10189922], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 5, nan, 10.665000000000001)",10188916 10188894 10189920 10189924 10189922,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,5,10.665000000000001,"[10188916, 10188894, 10189920, 10189924, 10189922]",12.437999999999999,30.164400000000004,5.0
1891,1891,1891,RAPANOS,LRN-2019-00774,Nashville,"Trantanella Construction Company - Knox County, TN",-83.9716,36.0526,03/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1892,1892,632897.0,0.0,3.32,Well drained,"([], '', 0, 0, 0)","([22123092, 22123100], 'StreamRiver+StreamRiver+', 1, nan, 5.425)",22123092 22123100,StreamRiver+StreamRiver+,1,5.425,"[22123092, 22123100]",5.9805,98.4087,2.0
1892,1892,1892,RAPANOS,LRN-2019-00796,Nashville,"Doug Blalock; Charles Blalock & Son, INC (John Sevier Hwy)",-83.94525,35.89054,03/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1893,1893,632903.0,0.0,3.5,Well drained,"([22129843, 166997493], 'LakePond+LakePond+', 0, 53.471000000000004, nan)","([22129957, 22129947, 22129971, 22129949, 22131279, 22131285, 22131281, 22131287, 22131289], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+', 5, nan, 8.389000000000001)",22129957 22129947 22129971 22129949 22131279 22131285 22131281 22131287 22131289,StreamRiver+StreamRiver+StreamRiver+StreamRiver+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+,5,8.389000000000001,"[22129957, 22129947, 22129971, 22129949, 22131279, 22131285, 22131281, 22131287, 22131289]",8.128799999999998,147.213,9.0
1893,1893,1893,RAPANOS,LRN-2019-00805,Nashville,"Community Energy Solar, LLC - Russellville, Logan County, KY",-86.9375,36.79301,01/27/2020,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1894,1894,548723.0,0.0,5.2,Moderately well drained,"([], '', 0, 0, 0)","([], '', 0, 0, 0)",,,0,0.0,[],0.0,0.0,0.0
1894,1894,1894,RAPANOS,LRN-2019-00840,Nashville,Glen Garcia Property,-86.02753,34.64915,11/14/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1895,1895,522913.0,0.0,4.15,Well drained,"([167182204], 'LakePond+', 0, 258.586, nan)","([19647222, 19647216, 19647198, 19647224, 19647218, 19647488], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+ArtificialPath+', 0, nan, 7.454)",19647222 19647216 19647198 19647224 19647218 19647488,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+ArtificialPath+,0,7.454,"[19647222, 19647216, 19647198, 19647224, 19647218, 19647488]",,,4.0
1895,1895,1895,RAPANOS,LRN-2019-00917,Nashville,"Gwynne Farms, Smyrna, Rutherford County, TN",-86.59156999999998,35.9549,03/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1896,1896,528247.0,0.0,3.7,Well drained,"([], '', 0, 0, 0)","([18402375, 18402397, 18402373], 'StreamRiver+StreamRiver+StreamRiver+', 2, nan, 11.15)",18402375 18402397 18402373,StreamRiver+StreamRiver+StreamRiver+,2,11.15,"[18402375, 18402397, 18402373]",20.106,27.404100000000003,3.0
1896,1896,1896,RAPANOS,LRN-2019-01087,Nashville,"Huffines Ridge Development, Franklin, Williamson County, TN (AJD Request)",-86.8169,35.92814,02/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1897,1897,523578.0,0.0,2.0,,"([], '', 0, 0, 0)","([18393776, 18393868, 18393824, 18393796], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 3, nan, 12.257000000000001)",18393776 18393868 18393824 18393796,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,3,12.257000000000001,"[18393776, 18393868, 18393824, 18393796]",10.6101,10.6101,4.0
1897,1897,1897,RAPANOS,LRN-2019-01088,Nashville,"Henry Ingram, Jr. Leipers Creek Road, Franklin, Williamson County, TN-AJD",-87.03681,35.85255,03/06/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1898,1898,523544.0,8.0,3.41,Moderately well drained,"([18394938], 'LakePond+', 1, 0.025, nan)","([18395434, 18395436, 18395440, 18395450, 18395438, 18395660], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+ArtificialPath+', 4, nan, 8.848)",18395434 18395436 18395440 18395450 18395438 18395660,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+ArtificialPath+,4,8.848,"[18395434, 18395436, 18395440, 18395450, 18395438, 18395660]",9.2106,58.648500000000006,6.0
1898,1898,1898,RAPANOS,LRN-2019-01116,Nashville,"Jonesborough, TN K-8 School Project",-82.47812999999998,36.30545,05/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1899,1899,3205091.0,0.0,4.26,Well drained,"([], '', 0, 0, 0)","([19745044, 19484648, 19744428], 'StreamRiver+StreamRiver+StreamRiver+', 2, nan, 9.188)",19745044 19484648 19744428,StreamRiver+StreamRiver+StreamRiver+,2,9.188,"[19745044, 19484648, 19744428]",10.360800000000001,10.360800000000001,3.0
1899,1899,1899,RAPANOS,LRN-2019-01119,Nashville,"2404 Memorial Blvd Project - Sullivan County, TN",-82.51779000000002,36.5318,04/22/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1900,1900,530069.0,0.0,4.38,Well drained,"([], '', 0, 0, 0)","([19753441, 19753063], 'StreamRiver+StreamRiver+', 1, nan, 8.302)",19753441 19753063,StreamRiver+StreamRiver+,1,8.302,"[19753441, 19753063]",14.0805,135.5697,2.0
1900,1900,1900,RAPANOS,LRN-2019-01120,Nashville,"HUD Lenoir City Senior Living Center; Lenoir City, TN",-84.25602000000002,35.81882,04/03/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1901,1901,525925.0,0.0,4.35,Well drained,"([], '', 0, 0, 0)","([22133585], 'StreamRiver+', 0, nan, 2.888)",22133585,StreamRiver+,0,2.888,[22133585],3.8304,3.8304,1.0
1901,1901,1901,RAPANOS,LRN-2019-01123,Nashville,Sergio and Sons; Cookeville TN,-85.46899999999998,36.19300000000001,04/06/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1902,1902,2427447.0,0.0,4.4,Well drained,"([], '', 0, 0, 0)","([], '', 0, 0, 0)",,,0,0.0,[],0.0,0.0,0.0
1902,1902,1902,RAPANOS,LRN-2019-01155,Nashville,"Scottsboro Villas, Wildland Services",-85.99925,34.675059999999995,02/04/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1903,1903,522879.0,0.0,3.25,Well drained,"([], '', 0, 0, 0)","([], '', 0, 0, 0)",,,0,0.0,[],0.0,0.0,0.0
1903,1903,1903,RAPANOS,LRN-2019-01156,Nashville,Orchard View II; Wildland Services,-85.99706,34.67476,02/04/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904,1904,522886.0,0.0,3.25,Well drained,"([], '', 0, 0, 0)","([19645536], 'StreamRiver+', 0, nan, 2.592)",19645536,StreamRiver+,0,2.592,[19645536],5.1399,52.1082,1.0
1904,1904,1904,RAPANOS,LRN-2020-00024,Nashville,"Greg Wiliams, The Morrow Companies PJD, Lauderdale County, AL",-87.65165,34.71911,01/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1905,1905,328690.0,0.0,4.83,Well drained,"([], '', 0, 0, 0)","([19580249], 'StreamRiver+', 0, nan, 2.417)",19580249,StreamRiver+,0,2.417,[19580249],3.2949,3.2949,1.0
1905,1905,1905,RAPANOS,LRN-2020-00027,Nashville,"Crescent Road Murfreesboro, Rutherford County, TN PJD",-86.41385,35.74395,06/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1906,1906,528242.0,0.0,5.0,Well drained,"([], '', 0, 0, 0)","([18403611, 18403137, 18403153, 18403129, 18403165], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 3, nan, 7.683)",18403611 18403137 18403153 18403129 18403165,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,3,7.683,"[18403611, 18403137, 18403153, 18403129, 18403165]",10.4931,276.1164,5.0
1906,1906,1906,RAPANOS,LRN-2020-00040,Nashville,"Durango Partners, Inc., Greenbrier Subdivision, Lot 4B Phase 3 and Lot 4E Phase 6",-86.84721,34.63507,01/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907,1907,522717.0,0.0,5.17,Well drained,"([19647434], 'SwampMarsh+', 1, 3.343, nan)","([19620468, 19621420], 'StreamRiver+StreamRiver+', 0, nan, 3.457)",19620468 19621420,StreamRiver+StreamRiver+,0,3.457,"[19620468, 19621420]",6.6294,6.6294,2.0
1907,1907,1907,RAPANOS,LRN-2020-00085,Nashville,"Wildland Services, Harbor Square, Morgan County, PJD",-86.98747,34.5495,01/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1908,1908,331102.0,0.0,4.5,Well drained,"([19618316], 'LakePond+', 0, 0.017, nan)","([19620892], 'StreamRiver+', 0, nan, 1.961)",19620892,StreamRiver+,0,1.961,[19620892],4.8843,4.8843,1.0
1908,1908,1908,RAPANOS,LRN-2020-00106,Nashville,"RPB Distribution Center, LLC, AJD; 444 Nick Ficheard Road",-86.67068,34.78264,04/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1909,1909,523169.0,1.0,4.99,Somewhat poorly drained,"([], '', 0, 0, 0)","([19619628, 19619794, 19619630, 19619552], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 3, nan, 12.322)",19619628 19619794 19619630 19619552,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,3,12.322,"[19619628, 19619794, 19619630, 19619552]",17.6202,112.2714,4.0
1909,1909,1909,RAPANOS,LRN-2020-00156,Nashville,"Ascend COGEN, Morgan County, AL",-87.01576999999996,34.631170000000004,03/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1910,1910,331058.0,0.0,4.47,Well drained,"([167679168], 'LakePond+', 1, 200.473, nan)","([19623886], 'ArtificialPath+', 0, nan, 1.693)",19623886,ArtificialPath+,0,1.693,[19623886],3.5001,11.8251,1.0
1910,1910,1910,RAPANOS,LRN-2020-00189,Nashville,Waste Connections Inc.of East Kentucky - Laurel Ridge Landfill,-84.08154999999998,37.03131,06/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1911,1911,552310.0,0.0,5.2,Well drained,"([], '', 0, 0, 0)","([10187132, 10187072, 10187122], 'StreamRiver+StreamRiver+StreamRiver+', 2, nan, 13.48)",10187132 10187072 10187122,StreamRiver+StreamRiver+StreamRiver+,2,13.48,"[10187132, 10187072, 10187122]",11.8368,241.0299,3.0
1911,1911,1911,RAPANOS,LRN-2020-00219,Nashville,Kayo Road Borrow Pit,-86.96122,34.48989,04/07/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912,1912,331027.0,3.0,4.23,Well drained,"([19624078, 120052856, 19624070, 22199973, 19624072], 'LakePond+LakePond+LakePond+LakePond+LakePond+', 0, 0.8990000000000001, nan)","([19624572, 19624592, 19624754, 19626054, 19624850, 19624590, 19626230, 19624622, 19624576, 19624574, 19626200, 19626198], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+ArtificialPath+ArtificialPath+', 9, nan, 13.360000000000001)",19624572 19624592 19624754 19626054 19624850 19624590 19626230 19624622 19624576 19624574 19626200 19626198,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+ArtificialPath+ArtificialPath+,9,13.360000000000001,"[19624572, 19624592, 19624754, 19626054, 19624850, 19624590, 19626230, 19624622, 19624576, 19624574, 19626200, 19626198]",,,9.0
1912,1912,1912,RAPANOS,LRN-2020-00307,Nashville,"BMS Athens Associates LLC, 140 Layman Road, Athens, TN",-84.62895,35.45025,06/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1913,1913,526166.0,0.0,3.25,Well drained,"([], '', 0, 0, 0)","([19675435, 19675253, 19675267], 'StreamRiver+StreamRiver+StreamRiver+', 0, nan, 10.408)",19675435 19675253 19675267,StreamRiver+StreamRiver+StreamRiver+,0,10.408,"[19675435, 19675253, 19675267]",14.1471,14.1471,3.0
1913,1913,1913,RAPANOS,LRN-2020-00310,Nashville,"Huntsville-Madison County Airport Authority; AJD, Reed Contracting Asphalt Plant 5",-86.78704999999998,34.617020000000004,04/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1914,1914,3086637.0,0.0,4.83,Well drained,"([19618246], 'LakePond+', 0, 0.064, nan)","([19620540], 'StreamRiver+', 0, nan, 4.688)",19620540,StreamRiver+,0,4.688,[19620540],,,0.0
1914,1914,1914,RAPANOS,LRN-2020-00315,Nashville,"Morgan County, Virgil Vansandt, 120 Oakes Road Lacey's Spring AL",-86.68613000000002,34.50509,04/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1915,1915,331051.0,3.0,4.25,Somewhat poorly drained,"([], '', 0, 0, 0)","([19624642, 19621492, 19621018, 19621038, 19621002, 19621016], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 1, nan, 8.992)",19624642 19621492 19621018 19621038 19621002 19621016,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,1,8.992,"[19624642, 19621492, 19621018, 19621038, 19621002, 19621016]",14.1876,45.9036,6.0
1915,1915,1915,RAPANOS,LRN-2020-00351,Nashville,Arthur Shawanee Utility District Flatwoods Road Water Line,-83.74923000000003,36.51093,06/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1916,1916,524507.0,0.0,3.25,Well drained,"([], '', 0, 0, 0)","([22540330], 'StreamRiver+', 0, nan, 4.183)",22540330,StreamRiver+,0,4.183,[22540330],13.1301,13.1301,1.0
1916,1916,1916,RAPANOS,LRP-1997-00197,Pittsburgh,GILTZ - SILVERLAND DEVELOPMENT,-80.77488000000002,41.22718,06/01/2018,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1917,1917,286971.0,5.0,5.24,Somewhat poorly drained,"([13152521], 'LakePond+', 0, 0.022, nan)","([], '', 0, 0, 0)",,,0,0.0,[],0.0,0.0,0.0
1917,1917,1917,RAPANOS,LRP-2009-00477,Pittsburgh,"Emerald Coal Resources, L.P. - Emerald Refuse Area # 3",-80.2098,39.87786,10/08/2015,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1918,1918,542153.0,5.0,4.13,Moderately well drained,"([], '', 0, 0, 0)","([3788843, 3788813], 'StreamRiver+StreamRiver+', 0, nan, 3.471)",3788843 3788813,StreamRiver+StreamRiver+,0,3.471,"[3788843, 3788813]",2.9349,2.9349,2.0
1918,1918,1918,RAPANOS,LRP-2013-01406,Pittsburgh,"Beaver Creek State Park, Abandoned Coal Mine Reclamation, ODNR DMRM, Columbiana County, Ohio",-80.62161,40.73086,02/02/2016,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1919,1919,2763230.0,0.0,1.97,Well drained,"([3818533], 'LakePond+', 0, 0.039, nan)","([3819315, 3819281, 3819333, 3820837], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 3, nan, 8.855)",3819315 3819281 3819333 3820837,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,3,8.855,"[3819315, 3819281, 3819333, 3820837]",11.515500000000001,1798.9749000000002,4.0
1919,1919,1919,RAPANOS,LRP-2014-01127,Pittsburgh,"Proposed Corbett South Operation, Sandy Township, Clearfield County, Pennsylvania",-78.70166999999998,41.12336,03/02/2016,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1920,1920,538532.0,0.0,3.69,Well drained,"([4736907, 4736905], 'LakePond+LakePond+', 0, 0.261, nan)","([4737245, 4737799, 4737765, 4737791, 4737801, 4737797, 4737763, 4737767, 4745961, 4737265, 4737305, 4737307, 4737239, 4737235], 'StreamRiver+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 7, nan, 7.534)",4737245 4737799 4737765 4737791 4737801 4737797 4737763 4737767 4745961 4737265 4737305 4737307 4737239 4737235,StreamRiver+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,7,7.534,"[4737245, 4737799, 4737765, 4737791, 4737801, 4737797, 4737763, 4737767, 4745961, 4737265, 4737305, 4737307, 4737239, 4737235]",6.140699999999999,411.2783999999999,14.0
1920,1920,1920,RAPANOS,LRP-2015-01538,Pittsburgh,Northeast Natural Energy Radio Tower Pad Site,-80.04651,39.63036,06/06/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1921,1921,2900181.0,0.0,3.0,Well drained,"([], '', 0, 0, 0)","([3769210, 3769190, 3769186, 3769188, 3769196], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 3, nan, 10.259)",3769210 3769190 3769186 3769188 3769196,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,3,10.259,"[3769210, 3769190, 3769186, 3769188, 3769196]",14.830200000000001,54.79109999999999,5.0
1921,1921,1921,RAPANOS,LRP-2016-00100,Pittsburgh,Cumberland Coal Resources - Cumberland Mine Bleeder Shaft Facility No. 8,-80.22293999999998,39.85388,03/01/2016,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1922,1922,542151.0,5.0,4.4,Moderately well drained,"([3788235], 'LakePond+', 0, 0.007, nan)","([3788913, 3788929, 3788965, 3788871], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 3, nan, 7.035)",3788913 3788929 3788965 3788871,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,3,7.035,"[3788913, 3788929, 3788965, 3788871]",9.880199999999999,50.281200000000005,4.0
1922,1922,1922,RAPANOS,LRP-2016-00114,Pittsburgh,"Herons Landing Residental Subdivision, Jurisdictional Determination, Austintown Township, Mahoning County, Ohio",-80.77349,41.08904,07/21/2016,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1923,1923,816826.0,95.0,5.28,Poorly drained,"([], '', 0, 0, 0)","([13153663, 13153723, 13153717], 'StreamRiver+StreamRiver+StreamRiver+', 0, nan, 8.259)",13153663 13153723 13153717,StreamRiver+StreamRiver+StreamRiver+,0,8.259,"[13153663, 13153723, 13153717]",8.208,8.208,3.0
1923,1923,1923,RAPANOS,LRP-2016-00639,Pittsburgh,"Terry Cole Well Site - Alpha Shale Resources - Tustin Run -  Greene County - Spraggs, Pennsylvania",-80.26763000000003,39.78776,08/29/2016,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1924,1924,542152.0,3.0,4.18,Moderately well drained,"([], '', 0, 0, 0)","([3789079, 3789179, 3789155, 3789101, 3789103], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 4, nan, 9.013)",3789079 3789179 3789155 3789101 3789103,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,4,9.013,"[3789079, 3789179, 3789155, 3789101, 3789103]",7.942500000000001,17.3322,5.0
1924,1924,1924,RAPANOS,LRP-2016-00815,Pittsburgh,"The Legacy-Gustavus Senior Care Center - Pymatuning Creek - Trumbull County, Ohio",-80.66110999999998,41.46389,12/07/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1925,1925,287134.0,5.0,5.36,Somewhat poorly drained,"([], '', 0, 0, 0)","([12997224, 12997270, 12997240, 12997238], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 0, nan, 10.142999999999999)",12997224 12997270 12997240 12997238,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,0,10.142999999999999,"[12997224, 12997270, 12997240, 12997238]",6.4458,9.365400000000001,4.0
1925,1925,1925,RAPANOS,LRP-2016-00920,Pittsburgh,"City of Girard, Oljaca Property Jurisdictional Determination (AJD), Wastewater Facility Upgrade, Trumbull County, Ohio",-80.69206,41.14677,08/30/2016,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1926,1926,286957.0,0.0,0.0,Well drained,"([], '', 0, 0, 0)","([13153621, 13153535, 13153555, 13153527], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 4, nan, 10.558)",13153621 13153535 13153555 13153527,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,4,10.558,"[13153621, 13153535, 13153555, 13153527]",20.3067,4643.659799999999,4.0
1926,1926,1926,RAPANOS,LRP-2016-00981,Pittsburgh,"Fayette Stone Quarry - Stone Materials/WallacePancher - Fayette County, Pennsylvania ",-79.74648000000002,39.76418,08/01/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1927,1927,1591144.0,0.0,2.91,Well drained,"([], '', 0, 0, 0)","([3787861, 3787959, 3787953, 3787845, 3787955], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 0, nan, 12.155)",3787861 3787959 3787953 3787845 3787955,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,0,12.155,"[3787861, 3787959, 3787953, 3787845, 3787955]",11.3103,24.1083,5.0
1927,1927,1927,RAPANOS,LRP-2016-01222,Pittsburgh,"Altobelli Real Estate - 4.8 Acres, Jurisdictional Determination, North Carnegie Avenue and Robbins Avenue Delineation Report, Trumbull County, Ohio",-80.72949,41.18317,09/30/2016,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1928,1928,287034.0,5.0,5.23,Moderately well drained,"([], '', 0, 0, 0)","([13154259], 'StreamRiver+', 1, nan, 4.551)",13154259,StreamRiver+,1,4.551,[13154259],12.4245,2223.1494,1.0
1928,1928,1928,RAPANOS,LRP-2016-01378,Pittsburgh,"PA DEP - BAMR Project near Portage, PA ",-78.68711999999998,40.38552,09/16/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1929,1929,541888.0,85.0,3.01,Poorly drained,"([], '', 0, 0, 0)","([4752924, 4752882, 4752856, 4752872, 4752926, 4752898], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 5, nan, 13.774)",4752924 4752882 4752856 4752872 4752926 4752898,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,5,13.774,"[4752924, 4752882, 4752856, 4752872, 4752926, 4752898]",13.9761,276.984,6.0
1929,1929,1929,RAPANOS,LRP-2016-01401,Pittsburgh,"Cyprus Amax Mineral Co. - American Zinc & Chemical (AZC) Site remediation in Smith Township, Washington Co. PA",-80.39712,40.36157,02/21/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1930,1930,542168.0,1.0,1.14,Well drained,"([3822147], 'LakePond+', 1, 0.042, nan)","([3824237, 3823113, 3823213, 3823119], 'ArtificialPath+StreamRiver+StreamRiver+StreamRiver+', 2, nan, 5.239)",3824237 3823113 3823213 3823119,ArtificialPath+StreamRiver+StreamRiver+StreamRiver+,2,5.239,"[3824237, 3823113, 3823213, 3823119]",10.286100000000001,61.4088,4.0
1930,1930,1930,RAPANOS,LRP-2016-01483,Pittsburgh,"ESC Harrison County Power - Wholesale Power Generation Facility Project - Harrison County, West Virginia",-80.32329,39.28888,10/19/2016,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1931,1931,2900137.0,0.0,2.5,Well drained,"([], '', 0, 0, 0)","([3715978, 3716070, 3716086], 'StreamRiver+StreamRiver+StreamRiver+', 3, nan, 11.081)",3715978 3716070 3716086,StreamRiver+StreamRiver+StreamRiver+,3,11.081,"[3715978, 3716070, 3716086]",12.9492,320.19300000000004,3.0
1931,1931,1931,RAPANOS,LRP-2016-01833,Pittsburgh,"Harrison Hills School District - Harrison Hills CSD New K-12 School - Harrison County, Ohio",-80.99516,40.26331,11/28/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1932,1932,3175320.0,0.0,1.88,Well drained,"([], '', 0, 0, 0)","([19453481, 19453007], 'StreamRiver+StreamRiver+', 2, nan, 4.496)",19453481 19453007,StreamRiver+StreamRiver+,2,4.496,"[19453481, 19453007]",8.0685,9.999,2.0
1932,1932,1932,RAPANOS,LRP-2017-00162,Pittsburgh,"BAMR - South FIve Points - Clay Township, Butler County, Pennsylvania",-79.90944,41.02574,02/22/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1933,1933,538196.0,0.0,3.13,Well drained,"([10922425], 'LakePond+', 0, 0.007, nan)","([10922731, 10922733, 10922647, 10922669, 10922695, 10922657, 10922663, 10922635], 'ArtificialPath+ArtificialPath+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 2, nan, 13.229)",10922731 10922733 10922647 10922669 10922695 10922657 10922663 10922635,ArtificialPath+ArtificialPath+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,2,13.229,"[10922731, 10922733, 10922647, 10922669, 10922695, 10922657, 10922663, 10922635]",19.136699999999998,35.28359999999999,8.0
1933,1933,1933,RAPANOS,LRP-2017-00250,Pittsburgh,"LIDL US, LLC - LIDL Grocery Store (P#1203) Jurisdictional Determination  -  Mercer County, Pennsylvania",-80.44825,41.24875,05/24/2017,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1934,1934,296250.0,5.0,5.36,Somewhat poorly drained,"([], '', 0, 0, 0)","([12999058, 12998096, 12998122], 'StreamRiver+StreamRiver+StreamRiver+', 2, nan, 8.519)",12999058 12998096 12998122,StreamRiver+StreamRiver+StreamRiver+,2,8.519,"[12999058, 12998096, 12998122]",11.2806,18.9522,3.0
1934,1934,1934,RAPANOS,LRP-2017-00310,Pittsburgh,"WV DEP AML, Ed Gower Highwall #2 Reclamation, Upshur County, West Virginia  ",-80.23195,39.02511,03/22/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1935,1935,515485.0,0.0,3.5,Well drained,"([], '', 0, 0, 0)","([4351942, 4351912, 4351914], 'StreamRiver+StreamRiver+StreamRiver+', 3, nan, 4.2059999999999995)",4351942 4351912 4351914,StreamRiver+StreamRiver+StreamRiver+,3,4.2059999999999995,"[4351942, 4351912, 4351914]",4.365,30.984299999999998,3.0
