,img_res,img_type,img_index,da_num,img_path,da_number,cwa_determination,metrics,mean,stdev,min,max,num_nans,district_code
5268,hires,RGB,1753,SAC-2019-01289,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1753_SAC-2019-01289_RGB_hires.tif,SAC-2019-01289,0,"(269.67615763346356, 150.61040348151192, 44, 4108, 0)",269.67615763346356,150.61040348151192,44,4108,0,SAC
5269,hires,RGB,2498,SAW-2015-02425,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2498_SAW-2015-02425_RGB_hires.tif,SAW-2015-02425,1,"(598.9629516601562, 534.5229552068325, 75, 4992, 0)",598.9629516601562,534.5229552068325,75,4992,0,SAW
5270,lores,RGB,764,SAC-2019-00366,/data/rgb_raw1/Sample_Set_12345_lores_RGB_764_SAC-2019-00366_RGB_lores.tif,SAC-2019-00366,0,"(277.7405192057292, 151.5866664905656, 15, 3309, 0)",277.7405192057292,151.5866664905656,15,3309,0,SAC
5271,lores,RGB,2038,SAW-2016-02079,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2038_SAW-2016-02079_RGB_lores.tif,SAW-2016-02079,1,"(521.7794545491537, 317.6018575683572, 0, 6435, 0)",521.7794545491537,317.6018575683572,0,6435,0,SAW
5272,hires,RGB,1230,SAC-2017-00385,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1230_SAC-2017-00385_RGB_hires.tif,SAC-2017-00385,0,"(459.048100789388, 401.17183530427496, 1, 7008, 0)",459.048100789388,401.17183530427496,1,7008,0,SAC
5273,lores,RGB,1885,SAC-2019-01441,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1885_SAC-2019-01441_RGB_lores.tif,SAC-2019-01441,0,"(577.804189046224, 445.1684050931488, 0, 6903, 0)",577.804189046224,445.1684050931488,0,6903,0,SAC
5274,hires,RGB,1309,SAC-2016-01333,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1309_SAC-2016-01333_RGB_hires.tif,SAC-2016-01333,0,"(661.5467529296875, 753.9378202730036, 1, 9760, 0)",661.5467529296875,753.9378202730036,1,9760,0,SAC
5275,hires,RGB,233,SAC-2020-00400,/data/rgb_raw1/Sample_Set_12345_hires_RGB_233_SAC-2020-00400_RGB_hires.tif,SAC-2020-00400,0,"(546.3502909342448, 616.3009148909575, 47, 7120, 0)",546.3502909342448,616.3009148909575,47,7120,0,SAC
5276,lores,RGB,300,SAC-2018-01470,/data/rgb_raw1/Sample_Set_89_lores_RGB_300_SAC-2018-01470_RGB_lores.tif,SAC-2018-01470,0,"(346.7924397786458, 247.4527474749111, 0, 4648, 0)",346.7924397786458,247.4527474749111,0,4648,0,SAC
5277,lores,RGB,781,SAC-2017-01746,/data/rgb_raw1/Sample_Set_12345_lores_RGB_781_SAC-2017-01746_RGB_lores.tif,SAC-2017-01746,0,"(686.3847351074219, 379.59987111886335, 129, 7040, 0)",686.3847351074219,379.59987111886335,129,7040,0,SAC
5278,lores,RGB,57,SAW-2020-00213,/data/rgb_raw1/Sample_Set_89_lores_RGB_57_SAW-2020-00213_RGB_lores.tif,SAW-2020-00213,0,"(653.1602020263672, 645.6156332556683, 0, 8426, 0)",653.1602020263672,645.6156332556683,0,8426,0,SAW
5279,lores,RGB,101,SAC-2019-00086,/data/rgb_raw1/Sample_Set_12345_lores_RGB_101_SAC-2019-00086_RGB_lores.tif,SAC-2019-00086,1,"(437.60862223307294, 232.5113402771152, 139, 6294, 0)",437.60862223307294,232.5113402771152,139,6294,0,SAC
5280,lores,RGB,1961,SAW-2006-41514,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1961_SAW-2006-41514_RGB_lores.tif,SAW-2006-41514,1,"(456.8435974121094, 272.2114278559691, 16, 6880, 0)",456.8435974121094,272.2114278559691,16,6880,0,SAW
5281,hires,RGB,2347,SAC-2019-01982,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2347_SAC-2019-01982_RGB_hires.tif,SAC-2019-01982,0,"(481.8311716715495, 538.5248764232332, 6, 7660, 0)",481.8311716715495,538.5248764232332,6,7660,0,SAC
5282,hires,RGB,603,SAC-2018-00822,/data/rgb_raw1/Sample_Set_12345_hires_RGB_603_SAC-2018-00822_RGB_hires.tif,SAC-2018-00822,1,"(608.4779307047526, 583.6330205240998, 6, 7892, 0)",608.4779307047526,583.6330205240998,6,7892,0,SAC
5283,lores,RGB,1754,SAC-2017-01808,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1754_SAC-2017-01808_RGB_lores.tif,SAC-2017-01808,1,"(409.4103597005208, 406.83305651746474, 0, 7783, 0)",409.4103597005208,406.83305651746474,0,7783,0,SAC
5284,lores,RGB,99,SAC-2019-01173,/data/rgb_raw1/Sample_Set_89_lores_RGB_99_SAC-2019-01173_RGB_lores.tif,SAC-2019-01173,1,"(401.3773447672526, 284.6226413953004, 0, 5996, 0)",401.3773447672526,284.6226413953004,0,5996,0,SAC
5285,hires,RGB,2460,SAC-2019-00224,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2460_SAC-2019-00224_RGB_hires.tif,SAC-2019-00224,0,"(200.7038116455078, 345.7061599962669, 0, 2370, 0)",200.7038116455078,345.7061599962669,0,2370,0,SAC
5286,hires,RGB,1116,SAC-2017-01426,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1116_SAC-2017-01426_RGB_hires.tif,SAC-2017-01426,1,"(303.6382548014323, 183.89415698685866, 43, 3574, 0)",303.6382548014323,183.89415698685866,43,3574,0,SAC
5287,hires,RGB,1609,SAC-2015-01124,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1609_SAC-2015-01124_RGB_hires.tif,SAC-2015-01124,0,"(288.9996744791667, 212.96067315646502, 27, 3820, 0)",288.9996744791667,212.96067315646502,27,3820,0,SAC
5288,hires,RGB,2507,SAC-2016-01431,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2507_SAC-2016-01431_RGB_hires.tif,SAC-2016-01431,0,"(565.5319264729818, 522.4369879226376, 1, 6084, 0)",565.5319264729818,522.4369879226376,1,6084,0,SAC
5289,hires,RGB,1271,SAC-2016-00261-3JY,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1271_SAC-2016-00261-3JY_RGB_hires.tif,SAC-2016-00261-3JY,0,"(804.0917409261068, 822.080287549454, 22, 8192, 0)",804.0917409261068,822.080287549454,22,8192,0,SAC
5290,hires,RGB,90,SAC-2008-02317,/data/rgb_raw1/Sample_Set_12345_hires_RGB_90_SAC-2008-02317_RGB_hires.tif,SAC-2008-02317,1,"(354.6728973388672, 254.03313038442437, 27, 5024, 0)",354.6728973388672,254.03313038442437,27,5024,0,SAC
5291,lores,RGB,886,SAW-2015-02260,/data/rgb_raw1/Sample_Set_12345_lores_RGB_886_SAW-2015-02260_RGB_lores.tif,SAW-2015-02260,1,"(461.9901631673177, 241.99473293841734, 3, 6230, 0)",461.9901631673177,241.99473293841734,3,6230,0,SAW
5292,hires,RGB,2278,SAC-2018-00693,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2278_SAC-2018-00693_RGB_hires.tif,SAC-2018-00693,0,"(735.0573476155599, 798.6541129631414, 1, 8060, 0)",735.0573476155599,798.6541129631414,1,8060,0,SAC
5293,lores,RGB,199,SAC-2018-01904,/data/rgb_raw1/Sample_Set_12345_lores_RGB_199_SAC-2018-01904_RGB_lores.tif,SAC-2018-01904,1,"(391.5328013102214, 418.46417616824397, 0, 7964, 0)",391.5328013102214,418.46417616824397,0,7964,0,SAC
5294,hires,RGB,252,SAC-2016-01290,/data/rgb_raw1/Sample_Set_89_hires_RGB_252_SAC-2016-01290_RGB_hires.tif,SAC-2016-01290,0,"(1077.6016693115234, 838.0715099093278, 224, 8012, 0)",1077.6016693115234,838.0715099093278,224,8012,0,SAC
5295,hires,RGB,2403,SAC-2019-00173,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2403_SAC-2019-00173_RGB_hires.tif,SAC-2019-00173,1,"(409.4873504638672, 304.44689171375836, 33, 4058, 0)",409.4873504638672,304.44689171375836,33,4058,0,SAC
5296,hires,RGB,2204,SAC-2018-00823,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2204_SAC-2018-00823_RGB_hires.tif,SAC-2018-00823,0,"(668.7312571207682, 599.2417829761873, 51, 7640, 0)",668.7312571207682,599.2417829761873,51,7640,0,SAC
5297,lores,RGB,772,SAC-2017-00468,/data/rgb_raw1/Sample_Set_12345_lores_RGB_772_SAC-2017-00468_RGB_lores.tif,SAC-2017-00468,0,"(326.2597300211589, 330.3284031106068, 0, 2903, 0)",326.2597300211589,330.3284031106068,0,2903,0,SAC
5298,lores,RGB,495,SAW-2016-02144,/data/rgb_raw1/Sample_Set_89_lores_RGB_495_SAW-2016-02144_RGB_lores.tif,SAW-2016-02144,1,"(387.8978780110677, 304.7121943417892, 53, 7660, 0)",387.8978780110677,304.7121943417892,53,7660,0,SAW
5299,lores,RGB,2296,SAW-2016-02190,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2296_SAW-2016-02190_RGB_lores.tif,SAW-2016-02190,1,"(493.6277262369792, 392.65393777544006, 2, 9018, 0)",493.6277262369792,392.65393777544006,2,9018,0,SAW
5300,hires,RGB,2210,SAC-2017-00845,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2210_SAC-2017-00845_RGB_hires.tif,SAC-2017-00845,0,"(524.2384592692057, 557.9267966054806, 27, 4828, 0)",524.2384592692057,557.9267966054806,27,4828,0,SAC
5301,lores,RGB,1197,SAC-2018-00069,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1197_SAC-2018-00069_RGB_lores.tif,SAC-2018-00069,0,"(417.1147003173828, 237.41500818271382, 69, 7173, 0)",417.1147003173828,237.41500818271382,69,7173,0,SAC
5302,hires,RGB,231,SAC-2019-01274,/data/rgb_raw1/Sample_Set_12345_hires_RGB_231_SAC-2019-01274_RGB_hires.tif,SAC-2019-01274,1,"(743.5028940836588, 485.5502170182047, 137, 6444, 0)",743.5028940836588,485.5502170182047,137,6444,0,SAC
5303,hires,RGB,205,SAW-2018-00260,/data/rgb_raw1/Sample_Set_89_hires_RGB_205_SAW-2018-00260_RGB_hires.tif,SAW-2018-00260,0,"(720.4173177083334, 603.3361459961554, 1, 7308, 0)",720.4173177083334,603.3361459961554,1,7308,0,SAW
5304,hires,RGB,2447,SAC-2003-41131,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2447_SAC-2003-41131_RGB_hires.tif,SAC-2003-41131,0,"(616.0388641357422, 353.3565867518464, 0, 3794, 0)",616.0388641357422,353.3565867518464,0,3794,0,SAC
5305,lores,RGB,73,SAC-2018-00241,/data/rgb_raw1/Sample_Set_12345_lores_RGB_73_SAC-2018-00241_RGB_lores.tif,SAC-2018-00241,0,"(409.29058837890625, 598.23410163158, 0, 7563, 0)",409.29058837890625,598.23410163158,0,7563,0,SAC
5306,lores,RGB,273,SAW-2020-00303,/data/rgb_raw1/Sample_Set_89_lores_RGB_273_SAW-2020-00303_RGB_lores.tif,SAW-2020-00303,0,"(360.31175740559894, 354.27898764984315, 0, 7194, 0)",360.31175740559894,354.27898764984315,0,7194,0,SAW
5307,hires,RGB,922,SAC-2006-01262,/data/rgb_raw1/Sample_Set_12345_hires_RGB_922_SAC-2006-01262_RGB_hires.tif,SAC-2006-01262,0,"(402.4588368733724, 420.45872006979374, 1, 6176, 0)",402.4588368733724,420.45872006979374,1,6176,0,SAC
5308,lores,RGB,1396,SAW-2018-00109,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1396_SAW-2018-00109_RGB_lores.tif,SAW-2018-00109,1,"(252.97503153483072, 309.5410299343175, 1, 7451, 0)",252.97503153483072,309.5410299343175,1,7451,0,SAW
5309,lores,RGB,1498,SAW-2015-00217,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1498_SAW-2015-00217_RGB_lores.tif,SAW-2015-00217,1,"(515.7645060221354, 378.8369623654814, 10, 15189, 0)",515.7645060221354,378.8369623654814,10,15189,0,SAW
5310,lores,RGB,2655,SAC-2018-01068,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2655_SAC-2018-01068_RGB_lores.tif,SAC-2018-01068,0,"(414.71209208170575, 268.8675687225292, 48, 7099, 0)",414.71209208170575,268.8675687225292,48,7099,0,SAC
5311,lores,RGB,1873,SAC-2017-00456,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1873_SAC-2017-00456_RGB_lores.tif,SAC-2017-00456,0,"(418.6995849609375, 367.6376897688109, 0, 7623, 0)",418.6995849609375,367.6376897688109,0,7623,0,SAC
5312,lores,RGB,248,SAW-2018-01543,/data/rgb_raw1/Sample_Set_89_lores_RGB_248_SAW-2018-01543_RGB_lores.tif,SAW-2018-01543,0,"(569.4462076822916, 342.7638062741497, 1, 5219, 0)",569.4462076822916,342.7638062741497,1,5219,0,SAW
5313,hires,RGB,2434,SAC-2017-00027,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2434_SAC-2017-00027_RGB_hires.tif,SAC-2017-00027,0,"(391.3820292154948, 339.9025333932679, 22, 6460, 0)",391.3820292154948,339.9025333932679,22,6460,0,SAC
5314,hires,RGB,2640,SAW-2016-00214,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2640_SAW-2016-00214_RGB_hires.tif,SAW-2016-00214,1,"(463.23455810546875, 322.78243307270253, 1, 3848, 0)",463.23455810546875,322.78243307270253,1,3848,0,SAW
5315,lores,RGB,597,SAC-2016-01760,/data/rgb_raw1/Sample_Set_12345_lores_RGB_597_SAC-2016-01760_RGB_lores.tif,SAC-2016-01760,1,"(379.3387095133464, 269.99959542813895, 2, 7055, 0)",379.3387095133464,269.99959542813895,2,7055,0,SAC
5316,lores,RGB,1971,SAC-2017-01078,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1971_SAC-2017-01078_RGB_lores.tif,SAC-2017-01078,1,"(496.2044219970703, 320.0150088372753, 41, 8057, 0)",496.2044219970703,320.0150088372753,41,8057,0,SAC
5317,hires,RGB,962,SAW-2008-01727,/data/rgb_raw1/Sample_Set_12345_hires_RGB_962_SAW-2008-01727_RGB_hires.tif,SAW-2008-01727,1,"(506.9053243001302, 393.18045757820636, 76, 5688, 0)",506.9053243001302,393.18045757820636,76,5688,0,SAW
5318,lores,RGB,2100,SAW-2016-01065,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2100_SAW-2016-01065_RGB_lores.tif,SAW-2016-01065,1,"(326.6009470621745, 471.12712932433686, 0, 7035, 0)",326.6009470621745,471.12712932433686,0,7035,0,SAW
5319,hires,RGB,1517,SAC-2016-01413,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1517_SAC-2016-01413_RGB_hires.tif,SAC-2016-01413,0,"(751.0764465332031, 463.83657197766405, 115, 8440, 0)",751.0764465332031,463.83657197766405,115,8440,0,SAC
5320,hires,RGB,2245,SAW-2017-00401,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2245_SAW-2017-00401_RGB_hires.tif,SAW-2017-00401,1,"(558.1982371012369, 428.0283686824001, 61, 7668, 0)",558.1982371012369,428.0283686824001,61,7668,0,SAW
5321,hires,RGB,217,SAW-2015-01243,/data/rgb_raw1/Sample_Set_12345_hires_RGB_217_SAW-2015-01243_RGB_hires.tif,SAW-2015-01243,0,"(777.937021891276, 530.7303851779399, 91, 7332, 0)",777.937021891276,530.7303851779399,91,7332,0,SAW
5322,hires,RGB,2512,SAC-2019-01720,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2512_SAC-2019-01720_RGB_hires.tif,SAC-2019-01720,1,"(318.24607849121094, 236.2211298716909, 27, 5024, 0)",318.24607849121094,236.2211298716909,27,5024,0,SAC
5323,lores,RGB,2122,SAC-2017-00902,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2122_SAC-2017-00902_RGB_lores.tif,SAC-2017-00902,0,"(564.8803405761719, 278.6970332289697, 113, 5299, 0)",564.8803405761719,278.6970332289697,113,5299,0,SAC
5324,lores,RGB,159,SAC-2019-00278,/data/rgb_raw1/Sample_Set_12345_lores_RGB_159_SAC-2019-00278_RGB_lores.tif,SAC-2019-00278,0,"(400.8446807861328, 212.0094577673031, 70, 6178, 0)",400.8446807861328,212.0094577673031,70,6178,0,SAC
5325,hires,RGB,483,SAW-2016-00297,/data/rgb_raw1/Sample_Set_89_hires_RGB_483_SAW-2016-00297_RGB_hires.tif,SAW-2016-00297,1,"(293.5081024169922, 146.3685366128841, 1, 2446, 0)",293.5081024169922,146.3685366128841,1,2446,0,SAW
5326,lores,RGB,1984,SAC-2015-01148,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1984_SAC-2015-01148_RGB_lores.tif,SAC-2015-01148,0,"(383.68198649088544, 283.4130557635312, 0, 5821, 0)",383.68198649088544,283.4130557635312,0,5821,0,SAC
5327,hires,RGB,1213,SAC-2019-00256,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1213_SAC-2019-00256_RGB_hires.tif,SAC-2019-00256,0,"(813.8458353678385, 812.3125940949446, 1, 7508, 0)",813.8458353678385,812.3125940949446,1,7508,0,SAC
5328,lores,RGB,194,SAW-2017-00284,/data/rgb_raw1/Sample_Set_89_lores_RGB_194_SAW-2017-00284_RGB_lores.tif,SAW-2017-00284,0,"(582.2856801350912, 298.0879899353074, 86, 6395, 0)",582.2856801350912,298.0879899353074,86,6395,0,SAW
5329,lores,RGB,2429,SAW-2018-00183,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2429_SAW-2018-00183_RGB_lores.tif,SAW-2018-00183,1,"(530.7006174723307, 473.74407954772346, 0, 7850, 0)",530.7006174723307,473.74407954772346,0,7850,0,SAW
5330,lores,RGB,2054,SAW-2016-01030,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2054_SAW-2016-01030_RGB_lores.tif,SAW-2016-01030,1,"(446.6677754720052, 304.43353822126807, 1, 8217, 0)",446.6677754720052,304.43353822126807,1,8217,0,SAW
5331,hires,RGB,1438,SAC-2016-00779,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1438_SAC-2016-00779_RGB_hires.tif,SAC-2016-00779,0,"(707.4899444580078, 740.1028409004027, 1, 10488, 0)",707.4899444580078,740.1028409004027,1,10488,0,SAC
5332,lores,RGB,942,SAC-2019-00764,/data/rgb_raw1/Sample_Set_12345_lores_RGB_942_SAC-2019-00764_RGB_lores.tif,SAC-2019-00764,1,"(626.3303731282552, 581.0747206409304, 5, 9062, 0)",626.3303731282552,581.0747206409304,5,9062,0,SAC
5333,hires,RGB,477,SAW-2015-02419,/data/rgb_raw1/Sample_Set_89_hires_RGB_477_SAW-2015-02419_RGB_hires.tif,SAW-2015-02419,1,"(480.0484110514323, 325.59001738676466, 70, 6176, 0)",480.0484110514323,325.59001738676466,70,6176,0,SAW
5334,hires,RGB,34,SAC-2020-00401,/data/rgb_raw1/Sample_Set_12345_hires_RGB_34_SAC-2020-00401_RGB_hires.tif,SAC-2020-00401,1,"(635.8448028564453, 458.9367965891345, 1, 11456, 0)",635.8448028564453,458.9367965891345,1,11456,0,SAC
5335,lores,RGB,364,SAW-2017-01158,/data/rgb_raw1/Sample_Set_89_lores_RGB_364_SAW-2017-01158_RGB_lores.tif,SAW-2017-01158,0,"(372.6608632405599, 299.5931743227823, 23, 7529, 0)",372.6608632405599,299.5931743227823,23,7529,0,SAW
5336,lores,RGB,2522,SAW-2015-02469,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2522_SAW-2015-02469_RGB_lores.tif,SAW-2015-02469,1,"(375.96344502766925, 271.18267746499816, 0, 7433, 0)",375.96344502766925,271.18267746499816,0,7433,0,SAW
5337,hires,RGB,1152,SAC-2017-00454,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1152_SAC-2017-00454_RGB_hires.tif,SAC-2017-00454,0,"(671.6824086507162, 504.0226874935817, 1, 15264, 0)",671.6824086507162,504.0226874935817,1,15264,0,SAC
5338,hires,RGB,853,SAW-2016-02368,/data/rgb_raw1/Sample_Set_12345_hires_RGB_853_SAW-2016-02368_RGB_hires.tif,SAW-2016-02368,1,"(285.2431996663411, 61.487095599418616, 158, 441, 0)",285.2431996663411,61.487095599418616,158,441,0,SAW
5339,hires,RGB,1618,SAC-2018-01848,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1618_SAC-2018-01848_RGB_hires.tif,SAC-2018-01848,1,"(951.0397084554037, 574.8206654774168, 144, 7408, 0)",951.0397084554037,574.8206654774168,144,7408,0,SAC
5340,hires,RGB,448,SAW-2015-02279,/data/rgb_raw1/Sample_Set_12345_hires_RGB_448_SAW-2015-02279_RGB_hires.tif,SAW-2015-02279,0,"(743.0727030436198, 931.164570164724, 24, 7624, 0)",743.0727030436198,931.164570164724,24,7624,0,SAW
5341,hires,RGB,1849,SAW-2016-01660,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1849_SAW-2016-01660_RGB_hires.tif,SAW-2016-01660,1,"(135.87909444173178, 57.777297971244934, 1, 513, 0)",135.87909444173178,57.777297971244934,1,513,0,SAW
5342,hires,RGB,2223,SAC-2016-00114,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2223_SAC-2016-00114_RGB_hires.tif,SAC-2016-00114,1,"(430.1073862711589, 485.6231770576745, 1, 6240, 0)",430.1073862711589,485.6231770576745,1,6240,0,SAC
5343,hires,RGB,24,SAW-2015-00051,/data/rgb_raw1/Sample_Set_12345_hires_RGB_24_SAW-2015-00051_RGB_hires.tif,SAW-2015-00051,0,"(448.227055867513, 345.80127893155117, 73, 6468, 0)",448.227055867513,345.80127893155117,73,6468,0,SAW
5344,lores,RGB,68,SAW-2016-00135,/data/rgb_raw1/Sample_Set_12345_lores_RGB_68_SAW-2016-00135_RGB_lores.tif,SAW-2016-00135,1,"(507.7223358154297, 425.70464700004106, 0, 8309, 0)",507.7223358154297,425.70464700004106,0,8309,0,SAW
5345,hires,RGB,2521,SAC-2017-01685,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2521_SAC-2017-01685_RGB_hires.tif,SAC-2017-01685,0,"(421.3957926432292, 433.5648122323177, 34, 4476, 0)",421.3957926432292,433.5648122323177,34,4476,0,SAC
5346,lores,RGB,1062,SAC-2016-00765,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1062_SAC-2016-00765_RGB_lores.tif,SAC-2016-00765,0,"(343.1102549235026, 355.4030236926782, 37, 8105, 0)",343.1102549235026,355.4030236926782,37,8105,0,SAC
5347,lores,RGB,284,SAC-2020-00468,/data/rgb_raw1/Sample_Set_12345_lores_RGB_284_SAC-2020-00468_RGB_lores.tif,SAC-2020-00468,0,"(464.111577351888, 306.33052291378704, 8, 7683, 0)",464.111577351888,306.33052291378704,8,7683,0,SAC
5348,lores,RGB,1485,SAW-2015-01966,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1485_SAW-2015-01966_RGB_lores.tif,SAW-2015-01966,0,"(465.7380676269531, 418.2214492323115, 0, 6804, 0)",465.7380676269531,418.2214492323115,0,6804,0,SAW
5349,hires,RGB,2224,SAC-2019-00495,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2224_SAC-2019-00495_RGB_hires.tif,SAC-2019-00495,0,"(425.47430928548175, 320.7421676954895, 83, 6916, 0)",425.47430928548175,320.7421676954895,83,6916,0,SAC
5350,hires,RGB,1902,SAC-2019-01078,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1902_SAC-2019-01078_RGB_hires.tif,SAC-2019-01078,0,"(340.892817179362, 339.06483958918557, 1, 7036, 0)",340.892817179362,339.06483958918557,1,7036,0,SAC
5351,hires,RGB,684,SAC-2018-01055,/data/rgb_raw1/Sample_Set_12345_hires_RGB_684_SAC-2018-01055_RGB_hires.tif,SAC-2018-01055,1,"(572.9889017740885, 293.14633712951473, 161, 3124, 0)",572.9889017740885,293.14633712951473,161,3124,0,SAC
5352,hires,RGB,192,SAC-2017-01386,/data/rgb_raw1/Sample_Set_12345_hires_RGB_192_SAC-2017-01386_RGB_hires.tif,SAC-2017-01386,0,"(903.5929921468099, 663.1131715528415, 66, 6188, 0)",903.5929921468099,663.1131715528415,66,6188,0,SAC
5353,lores,RGB,810,SAC-2018-00196,/data/rgb_raw1/Sample_Set_12345_lores_RGB_810_SAC-2018-00196_RGB_lores.tif,SAC-2018-00196,0,"(313.7739512125651, 451.1719759126518, 0, 4573, 0)",313.7739512125651,451.1719759126518,0,4573,0,SAC
5354,lores,RGB,1155,SAC-2018-00184,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1155_SAC-2018-00184_RGB_lores.tif,SAC-2018-00184,1,"(404.70607503255206, 284.8894478403214, 0, 6907, 0)",404.70607503255206,284.8894478403214,0,6907,0,SAC
5355,hires,RGB,867,SAC-2018-00170,/data/rgb_raw1/Sample_Set_12345_hires_RGB_867_SAC-2018-00170_RGB_hires.tif,SAC-2018-00170,0,"(720.3961385091146, 429.86334174932483, 163, 6408, 0)",720.3961385091146,429.86334174932483,163,6408,0,SAC
5356,hires,RGB,9,SAW-2018-00518,/data/rgb_raw1/Sample_Set_89_hires_RGB_9_SAW-2018-00518_RGB_hires.tif,SAW-2018-00518,0,"(727.4417928059896, 325.2215494755386, 35, 3406, 0)",727.4417928059896,325.2215494755386,35,3406,0,SAW
5357,lores,RGB,506,SAC-2017-00186,/data/rgb_raw1/Sample_Set_12345_lores_RGB_506_SAC-2017-00186_RGB_lores.tif,SAC-2017-00186,0,"(504.1183268229167, 287.6886327901571, 0, 6441, 0)",504.1183268229167,287.6886327901571,0,6441,0,SAC
5358,hires,RGB,84,SAC-2018-00395,/data/rgb_raw1/Sample_Set_12345_hires_RGB_84_SAC-2018-00395_RGB_hires.tif,SAC-2018-00395,0,"(380.62481689453125, 302.08848744867885, 20, 6264, 0)",380.62481689453125,302.08848744867885,20,6264,0,SAC
5359,hires,RGB,1059,SAC-2018-00806,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1059_SAC-2018-00806_RGB_hires.tif,SAC-2018-00806,0,"(678.0176951090494, 533.6965319136615, 94, 7748, 0)",678.0176951090494,533.6965319136615,94,7748,0,SAC
5360,lores,RGB,2405,SAC-2017-00357,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2405_SAC-2017-00357_RGB_lores.tif,SAC-2017-00357,0,"(293.308100382487, 288.135424879292, 0, 6163, 0)",293.308100382487,288.135424879292,0,6163,0,SAC
5361,hires,RGB,2621,SAC-2019-01079,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2621_SAC-2019-01079_RGB_hires.tif,SAC-2019-01079,0,"(554.6773071289062, 326.35070031691106, 186, 7640, 0)",554.6773071289062,326.35070031691106,186,7640,0,SAC
5362,lores,RGB,1492,SAC-2016-01613,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1492_SAC-2016-01613_RGB_lores.tif,SAC-2016-01613,1,"(467.95900472005206, 480.6635754516891, 42, 8478, 0)",467.95900472005206,480.6635754516891,42,8478,0,SAC
5363,lores,RGB,2335,SAC-2015-01263-3JY,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2335_SAC-2015-01263-3JY_RGB_lores.tif,SAC-2015-01263-3JY,0,"(567.8931732177734, 283.1139642452787, 113, 5299, 0)",567.8931732177734,283.1139642452787,113,5299,0,SAC
5364,hires,RGB,1066,SAC-2003-35158,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1066_SAC-2003-35158_RGB_hires.tif,SAC-2003-35158,1,"(651.3413492838541, 768.6355987341418, 7, 7980, 0)",651.3413492838541,768.6355987341418,7,7980,0,SAC
5365,hires,RGB,2705,SAC-2019-01508,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2705_SAC-2019-01508_RGB_hires.tif,SAC-2019-01508,0,"(330.03107198079425, 265.6035359662514, 1, 5128, 0)",330.03107198079425,265.6035359662514,1,5128,0,SAC
